AcX,AcY,AcZ
-24580.0,5012.0,-9280.0
-24676.0,6508.0,-8620.0
-28068.0,7172.0,-9852.0
-28120.0,8104.0,-7864.0
-28380.0,8948.0,-4944.0
-32768.0,5260.0,-4908.0
-29548.0,7556.0,-9796.0
-22380.0,6452.0,-17536.0
-22800.0,13456.0,-17476.0
-20456.0,16356.0,-10260.0
-23136.0,3276.0,-3112.0
-19192.0,-24124.0,-2652.0
-5972.0,-8704.0,-6100.0
-11144.0,9148.0,-7372.0
-3172.0,8920.0,-4604.0
-2880.0,7036.0,-3568.0
-3312.0,1968.0,-2424.0
-5160.0,-1720.0,-2352.0
-6036.0,-3536.0,-1680.0
-6504.0,-4040.0,-1520.0
-6200.0,-3004.0,-3024.0
-7784.0,-1108.0,-2836.0
-8972.0,-456.0,-3720.0
-10688.0,-956.0,-3980.0
-12340.0,128.0,-4172.0
-14280.0,708.0,-3508.0
-16264.0,332.0,-3640.0
-19856.0,664.0,-3612.0
-23856.0,-116.0,-3440.0
-27624.0,-1268.0,-5268.0
-30336.0,-2436.0,-6924.0
-32768.0,-6476.0,-7208.0
-32768.0,-12248.0,-6108.0
-32768.0,-13280.0,-6796.0
-32648.0,-12872.0,-13608.0
-28408.0,-23252.0,-14756.0
-24388.0,-31952.0,-5940.0
-20788.0,-26364.0,-7772.0
-18132.0,-26488.0,-7672.0
-19508.0,-25032.0,-9428.0
-32768.0,-440.0,-11180.0
-18708.0,19648.0,-672.0
-32768.0,31412.0,-2172.0
-31440.0,23148.0,1504.0
-19388.0,4664.0,22136.0
-13308.0,-11360.0,1324.0
-19556.0,-5404.0,-6900.0
-13888.0,1092.0,-3824.0
-12236.0,2272.0,-7880.0
-13304.0,-15328.0,-23828.0
-30748.0,-3900.0,-11548.0
-10376.0,-4064.0,-9816.0
-16500.0,-2380.0,-8172.0
-13676.0,2352.0,-5576.0
-15628.0,5256.0,-3508.0
-15560.0,5148.0,-3572.0
-16392.0,780.0,-4416.0
-16336.0,-1940.0,-5760.0
-16212.0,-1480.0,-8688.0
-15152.0,-584.0,-9576.0
-14908.0,776.0,-8532.0
-14712.0,1292.0,-7020.0
-15668.0,172.0,-5592.0
-16224.0,36.0,-4488.0
-16036.0,-200.0,-5124.0
-15600.0,-556.0,-5812.0
-15576.0,-460.0,-6460.0
-15308.0,84.0,-6940.0
-15704.0,116.0,-7416.0
-14840.0,1016.0,-7052.0
-14456.0,824.0,-7324.0
-14860.0,1232.0,-6952.0
-14832.0,1000.0,-6780.0
-15868.0,848.0,-6380.0
-16756.0,476.0,-7044.0
-16632.0,2116.0,-7020.0
-15980.0,2892.0,-6596.0
-15640.0,5228.0,-7312.0
-16444.0,7604.0,-6552.0
-17168.0,6280.0,-5764.0
-18912.0,4536.0,-5216.0
-21852.0,1856.0,-7464.0
-22696.0,756.0,-9528.0
-22008.0,1840.0,-9252.0
-22188.0,1568.0,-6956.0
-24076.0,4860.0,-7172.0
-24892.0,6068.0,-7500.0
-27376.0,6724.0,-8072.0
-26580.0,9472.0,-6520.0
-26436.0,12348.0,-3896.0
-30120.0,6528.0,-3148.0
-27820.0,1340.0,-6428.0
-27728.0,3700.0,-17028.0
-20740.0,12488.0,-17076.0
-22232.0,12304.0,-9272.0
-32768.0,3436.0,-2052.0
-4468.0,-23228.0,-9428.0
-11344.0,-11376.0,-5840.0
-12364.0,7504.0,-7272.0
-4440.0,8448.0,-6084.0
-3456.0,6736.0,-5184.0
-3568.0,3220.0,-3672.0
-5132.0,-512.0,-2568.0
-6660.0,-3304.0,-1724.0
-6968.0,-3308.0,-1068.0
-6096.0,-884.0,-2508.0
-7528.0,396.0,-3340.0
-8632.0,-216.0,-5560.0
-10868.0,-1092.0,-5612.0
-11968.0,-776.0,-6144.0
-13984.0,-1256.0,-6228.0
-15324.0,-2172.0,-7040.0
-18456.0,-2252.0,-6920.0
-21452.0,-1436.0,-7152.0
-25032.0,-1868.0,-8448.0
-27972.0,-4004.0,-9868.0
-31116.0,-6100.0,-10636.0
-32768.0,-12980.0,-8352.0
-32768.0,-15212.0,-8196.0
-32768.0,-13668.0,-10328.0
-31284.0,-19460.0,-14188.0
-24596.0,-27828.0,-10440.0
-20104.0,-26200.0,-7184.0
-18976.0,-22968.0,-6248.0
-18428.0,-24028.0,-6092.0
-23428.0,-20036.0,-6460.0
-21200.0,20712.0,-7572.0
-18484.0,32767.0,-1720.0
-31808.0,23128.0,-1332.0
-26608.0,21172.0,13340.0
-15936.0,-1576.0,15940.0
-21232.0,-7568.0,-5156.0
-16168.0,624.0,-4816.0
-10348.0,1960.0,-8348.0
-10868.0,-2896.0,-13696.0
-8348.0,-24876.0,-25996.0
-26748.0,-3488.0,-8764.0
-12108.0,-3768.0,-9656.0
-16100.0,-244.0,-5964.0
-13688.0,5796.0,-2748.0
-15384.0,6172.0,-712.0
-15792.0,5432.0,-1700.0
-16752.0,1112.0,-5852.0
-16280.0,-4264.0,-10324.0
-15364.0,-3620.0,-12048.0
-14464.0,-412.0,-10588.0
-14816.0,1788.0,-7840.0
-15456.0,1628.0,-5668.0
-15856.0,-424.0,-3464.0
-16140.0,-752.0,-3624.0
-15776.0,64.0,-5476.0
-15516.0,-300.0,-6192.0
-15048.0,-172.0,-6788.0
-14436.0,-304.0,-7332.0
-14636.0,484.0,-6716.0
-14440.0,804.0,-6460.0
-15124.0,1048.0,-6144.0
-14760.0,836.0,-6440.0
-14788.0,812.0,-7144.0
-15552.0,732.0,-6944.0
-15456.0,32.0,-7660.0
-15388.0,-176.0,-7376.0
-15728.0,1728.0,-6984.0
-14992.0,3764.0,-7336.0
-14196.0,3744.0,-6552.0
-15992.0,3368.0,-7080.0
-19644.0,2816.0,-6688.0
-19920.0,2868.0,-7036.0
-17900.0,1212.0,-8168.0
-19968.0,-1180.0,-9940.0
-20948.0,-976.0,-9648.0
-21284.0,-112.0,-8544.0
-22084.0,1748.0,-8156.0
-24084.0,2656.0,-8048.0
-25388.0,3400.0,-10540.0
-26144.0,3136.0,-8028.0
-27632.0,1912.0,-4756.0
-26896.0,-2464.0,-5936.0
-29236.0,-1904.0,-8220.0
-22880.0,1220.0,-10412.0
-21676.0,4336.0,-14220.0
-21316.0,8852.0,-12000.0
-12568.0,3564.0,-7552.0
-9796.0,2040.0,-5528.0
-1384.0,-19568.0,-3348.0
-11728.0,-6476.0,-1872.0
-3668.0,4948.0,-696.0
-124.0,6940.0,-844.0
868.0,1604.0,-1528.0
-168.0,-2236.0,-1064.0
-408.0,-5268.0,1020.0
-168.0,-5588.0,2952.0
92.0,-4072.0,3524.0
-1816.0,-3560.0,3400.0
-6172.0,-6736.0,1632.0
-6776.0,-8904.0,404.0
-12140.0,-8340.0,520.0
-18180.0,-11660.0,-1068.0
-23372.0,-15720.0,-3020.0
-25684.0,-16808.0,-1352.0
-25632.0,-15956.0,-1276.0
-28228.0,-18040.0,-2736.0
-32768.0,-19596.0,-14064.0
-31648.0,-32768.0,-3832.0
-20940.0,-32768.0,-17156.0
-16340.0,-32768.0,-10140.0
-14028.0,-32768.0,-13260.0
-10048.0,1156.0,-4732.0
-12692.0,-1252.0,-9236.0
-26432.0,-6900.0,-6872.0
-19496.0,5652.0,4484.0
-17064.0,2808.0,-40.0
-17280.0,652.0,-1284.0
-16780.0,1156.0,-2848.0
-15620.0,32.0,-4620.0
-15196.0,-1080.0,-7140.0
-15008.0,1200.0,-8548.0
-14480.0,2384.0,-7684.0
-14488.0,2032.0,-6440.0
-15388.0,892.0,-5600.0
-15608.0,1516.0,-5932.0
-15492.0,1384.0,-6260.0
-15144.0,2504.0,-5904.0
-14984.0,2928.0,-6388.0
-14916.0,3996.0,-6972.0
-14484.0,4504.0,-7584.0
-13560.0,6384.0,-7496.0
-13044.0,8348.0,-8372.0
-13868.0,7092.0,-8556.0
-14964.0,5004.0,-6820.0
-15184.0,4212.0,-6640.0
-15164.0,2624.0,-6492.0
-15148.0,2624.0,-6352.0
-15020.0,1588.0,-6428.0
-14852.0,1900.0,-6260.0
-14776.0,2388.0,-6904.0
-14676.0,1900.0,-7000.0
-14676.0,2200.0,-6884.0
-14880.0,2140.0,-6868.0
-14948.0,2812.0,-6728.0
-15072.0,2836.0,-6904.0
-14940.0,2680.0,-6896.0
-14976.0,3816.0,-6688.0
-14792.0,2976.0,-6700.0
-14960.0,3320.0,-6532.0
-14832.0,3168.0,-6608.0
-14828.0,3036.0,-6608.0
-14724.0,3296.0,-6868.0
-14840.0,2944.0,-6912.0
-14996.0,2496.0,-6960.0
-14864.0,2324.0,-6700.0
-14936.0,2352.0,-6972.0
-14844.0,2668.0,-6908.0
-14724.0,2592.0,-6960.0
