AcX,AcY,AcZ
-8716.0,-2396.0,-3092.0
-10340.0,-3400.0,-3512.0
-12460.0,-4680.0,-3272.0
-14144.0,-5228.0,-3520.0
-15260.0,-4436.0,-3464.0
-16708.0,-5248.0,-3948.0
-17560.0,-4976.0,-4392.0
-18884.0,-3340.0,-4900.0
-19548.0,-3060.0,-5560.0
-20756.0,-3820.0,-5464.0
-21720.0,-3612.0,-6076.0
-22548.0,-2696.0,-6620.0
-24204.0,-2052.0,-7320.0
-25580.0,-1764.0,-7940.0
-26512.0,-2540.0,-7488.0
-28112.0,-6708.0,-5108.0
-27056.0,-4016.0,-4476.0
-24072.0,-6660.0,-6332.0
-21856.0,-12072.0,-7420.0
-19104.0,-12952.0,-4920.0
-17540.0,-12460.0,-5168.0
-15660.0,-13408.0,-6824.0
-15968.0,-11968.0,-7616.0
-17632.0,-10172.0,-7340.0
-18556.0,-9380.0,-6788.0
-19776.0,-8704.0,-7728.0
-12060.0,28364.0,-8268.0
-25732.0,32767.0,-7356.0
-18068.0,8816.0,-2248.0
-25604.0,11068.0,4732.0
-17424.0,3816.0,7024.0
-21428.0,-4836.0,-804.0
-16152.0,5908.0,-1872.0
-13468.0,4528.0,-7160.0
-13612.0,2260.0,-9824.0
-12964.0,64.0,-11136.0
-16896.0,-10552.0,-17988.0
-23060.0,-1504.0,-5556.0
-12580.0,-596.0,-5364.0
-17068.0,-1788.0,-4572.0
-14984.0,4596.0,-3620.0
-15380.0,4996.0,-2312.0
-14936.0,3368.0,-4796.0
-15004.0,2332.0,-8228.0
-15208.0,968.0,-10016.0
-14228.0,-104.0,-12252.0
-14404.0,-1532.0,-11716.0
-14388.0,1060.0,-8304.0
-15804.0,1704.0,-6916.0
-15632.0,1628.0,-4804.0
-15728.0,2588.0,-4600.0
-14976.0,2380.0,-6508.0
-15108.0,392.0,-7496.0
-14808.0,228.0,-8056.0
-14960.0,-28.0,-7380.0
-15032.0,1044.0,-6984.0
-14852.0,1520.0,-7360.0
-14676.0,3120.0,-7004.0
-14856.0,3004.0,-7608.0
-14824.0,2300.0,-7868.0
-14816.0,544.0,-7756.0
-15100.0,296.0,-7816.0
-15332.0,976.0,-7252.0
-15400.0,1544.0,-6332.0
-15156.0,1856.0,-6032.0
-15576.0,1896.0,-5868.0
-16044.0,2452.0,-5600.0
-15672.0,2288.0,-6256.0
-15652.0,2332.0,-6496.0
-16668.0,1420.0,-6616.0
-15736.0,1524.0,-7704.0
-16176.0,892.0,-8008.0
-16480.0,2016.0,-8760.0
-17740.0,2096.0,-8596.0
-18852.0,1756.0,-6944.0
-18560.0,1536.0,-9620.0
-19320.0,892.0,-6516.0
-20600.0,-68.0,-7324.0
-22472.0,436.0,-4516.0
-22144.0,1564.0,-4888.0
-22444.0,4284.0,-4740.0
-23220.0,4884.0,-4512.0
-23160.0,5960.0,-5404.0
-23756.0,8916.0,-4776.0
-23192.0,8756.0,-4824.0
-24752.0,48.0,-4824.0
-23656.0,-124.0,-10368.0
-25152.0,1012.0,-12572.0
-24772.0,-12.0,-7980.0
-21536.0,3672.0,-9792.0
-24812.0,10648.0,-5756.0
15664.0,-6864.0,-12560.0
-18240.0,-17184.0,-2688.0
-10464.0,-864.0,-7724.0
-8784.0,9200.0,-6872.0
-4528.0,8300.0,-4912.0
-4680.0,1464.0,-4432.0
-5924.0,-2728.0,-4644.0
-7808.0,-3356.0,-3788.0
-7632.0,-3240.0,-1528.0
-7652.0,-2608.0,-1676.0
-8408.0,-2348.0,-1872.0
-8528.0,-1404.0,-3040.0
-9712.0,-2608.0,-3748.0
-11792.0,-3860.0,-4320.0
-13732.0,-3764.0,-4860.0
-15400.0,-3760.0,-5140.0
-17060.0,-4724.0,-5748.0
-17624.0,-3704.0,-5416.0
-19188.0,-2924.0,-5716.0
-21132.0,-2152.0,-6092.0
-24352.0,-1876.0,-6288.0
-26128.0,-2252.0,-7032.0
-26760.0,-2956.0,-8348.0
-28104.0,-5020.0,-9316.0
-30000.0,-11112.0,-7372.0
-30760.0,-12296.0,-5924.0
-28216.0,-9888.0,-7508.0
-24308.0,-12644.0,-8092.0
-21912.0,-14796.0,-7560.0
-18348.0,-14556.0,-6564.0
-17224.0,-16596.0,-5076.0
-17860.0,-17204.0,-5908.0
-18016.0,-15404.0,-6444.0
-17920.0,-12572.0,-6084.0
-30404.0,14408.0,-14320.0
-10332.0,27304.0,-1992.0
-30060.0,24756.0,276.0
-25396.0,14172.0,-3628.0
-18276.0,12256.0,13076.0
-21024.0,-5472.0,3296.0
-19256.0,1968.0,-5256.0
-13820.0,3588.0,-7860.0
-13460.0,724.0,-11152.0
-13568.0,-1872.0,-12740.0
-15456.0,-4188.0,-11240.0
-16812.0,-11300.0,-14296.0
-13120.0,156.0,-2924.0
-15956.0,48.0,-7636.0
-15452.0,2076.0,-4036.0
-14448.0,3636.0,-3152.0
-16680.0,2856.0,-2196.0
-15500.0,828.0,-5316.0
-15284.0,-1076.0,-6984.0
-15800.0,-2128.0,-8352.0
-15608.0,-1204.0,-8328.0
-15596.0,-880.0,-8392.0
-15112.0,404.0,-7540.0
-14924.0,1576.0,-6704.0
-14880.0,1612.0,-6508.0
-15724.0,980.0,-6884.0
-14976.0,1444.0,-7892.0
-14448.0,1112.0,-8480.0
-14372.0,1068.0,-9080.0
-14544.0,1312.0,-8968.0
-15136.0,1624.0,-7496.0
-15328.0,2320.0,-6860.0
-15564.0,1668.0,-6076.0
-15612.0,688.0,-5876.0
-15336.0,1584.0,-5768.0
-14992.0,1364.0,-6328.0
-14892.0,820.0,-6800.0
-15176.0,1180.0,-7348.0
-15940.0,596.0,-7560.0
-15552.0,1524.0,-7264.0
-15572.0,2512.0,-6984.0
-15536.0,3016.0,-7404.0
-15136.0,1652.0,-8164.0
-16044.0,1380.0,-8044.0
-15892.0,2168.0,-8208.0
-17940.0,2604.0,-7392.0
-18220.0,2344.0,-5512.0
-19216.0,1168.0,-7588.0
-20064.0,532.0,-6288.0
-19712.0,124.0,-7316.0
-19896.0,144.0,-7596.0
-21476.0,16.0,-5992.0
-21396.0,420.0,-6624.0
-22592.0,2052.0,-5720.0
-22976.0,2952.0,-5552.0
-22496.0,3736.0,-5616.0
-23872.0,6360.0,-4496.0
-24716.0,9220.0,-5340.0
-25016.0,6564.0,-4140.0
-24212.0,7220.0,-8500.0
-26540.0,5252.0,-12588.0
-25820.0,5372.0,-9864.0
-22620.0,6168.0,-8820.0
-26372.0,9388.0,-6600.0
2296.0,-1936.0,-10176.0
-13692.0,-23616.0,-1924.0
-5992.0,-9404.0,-8900.0
-11624.0,7172.0,-9724.0
-6760.0,10200.0,-5140.0
-5172.0,6516.0,-4760.0
-5660.0,64.0,-5468.0
-8264.0,-3268.0,-4236.0
-9560.0,-3120.0,-2572.0
-9588.0,-3744.0,-1484.0
-9820.0,-3592.0,-1772.0
-10168.0,-1636.0,-1944.0
-10352.0,-1128.0,-2652.0
-12288.0,-1948.0,-3552.0
-13632.0,-2456.0,-4312.0
-14600.0,-2512.0,-4240.0
-16264.0,-3028.0,-4080.0
-19000.0,-3292.0,-4108.0
-21592.0,-1564.0,-4456.0
-25032.0,-1628.0,-4952.0
-27936.0,-3336.0,-6236.0
-29700.0,-7192.0,-7420.0
-30892.0,-10596.0,-7680.0
-31932.0,-12472.0,-7320.0
-30036.0,-11916.0,-8932.0
-27328.0,-13024.0,-11412.0
-23124.0,-17896.0,-8848.0
-22540.0,-20740.0,-3932.0
-19596.0,-20696.0,-5344.0
-16780.0,-19484.0,-5972.0
-16376.0,-17124.0,-6532.0
-18272.0,-15716.0,-4828.0
-29428.0,19316.0,-16948.0
-7288.0,23896.0,-3632.0
-32768.0,17300.0,-12720.0
-32768.0,20572.0,7392.0
-9912.0,8948.0,7944.0
-17856.0,-8472.0,-6800.0
-14544.0,-1756.0,-2116.0
-15100.0,-2996.0,-1384.0
-14328.0,-4808.0,-4640.0
-16060.0,-1828.0,-9696.0
-16408.0,-2368.0,-9508.0
-15220.0,-10192.0,-13540.0
-14448.0,1152.0,-5728.0
-15868.0,888.0,-7892.0
-16404.0,3176.0,-3064.0
-15000.0,2540.0,-4012.0
-15836.0,1664.0,-4616.0
-15376.0,2092.0,-6048.0
-15384.0,1704.0,-6752.0
-15088.0,1052.0,-7504.0
-15736.0,244.0,-7376.0
-15632.0,-52.0,-6636.0
-15404.0,604.0,-5752.0
-15380.0,1716.0,-5760.0
-14752.0,2836.0,-6328.0
-14864.0,3076.0,-7220.0
-14240.0,3720.0,-7464.0
-14328.0,3100.0,-8496.0
-13932.0,1924.0,-8936.0
-15052.0,2316.0,-7496.0
-15044.0,2416.0,-6676.0
-15496.0,1392.0,-5648.0
-15228.0,1512.0,-6160.0
-15068.0,1688.0,-6104.0
-15196.0,1288.0,-7180.0
-15060.0,1136.0,-7340.0
-16676.0,-656.0,-5996.0
-16160.0,644.0,-5424.0
-15776.0,1312.0,-5736.0
-15464.0,2136.0,-6104.0
-16084.0,1476.0,-6428.0
-15636.0,2384.0,-6484.0
-15376.0,2228.0,-6232.0
-15512.0,3568.0,-6680.0
-15872.0,1960.0,-7616.0
-16416.0,768.0,-8864.0
-16588.0,1388.0,-10284.0
-22992.0,-664.0,-11536.0
-19388.0,-2360.0,-5812.0
-20692.0,-196.0,-5224.0
-20576.0,448.0,-4728.0
-21432.0,1916.0,-5436.0
-20888.0,876.0,-5328.0
-21348.0,2172.0,-6172.0
-21152.0,1632.0,-4900.0
-22108.0,3416.0,-5336.0
-22524.0,3380.0,-5264.0
-24596.0,5648.0,-4628.0
-25640.0,4124.0,-4748.0
-23904.0,828.0,-5776.0
-24172.0,-860.0,-9900.0
-21640.0,5920.0,-13556.0
-20108.0,5052.0,-9216.0
