AcX,AcY,AcZ
-23260,31468,1684
-32768,32767,-9228
-32768,12448,29252
-9804,-9940,7828
-15564,-14680,-3540
-15740,-3416,-3168
-11632,-3952,-6980
-5932,-21768,-20516
-23696,-8900,-12344
-11888,-12968,-10164
-17020,-5432,-7512
-14968,-2152,-5372
-15952,4876,-4360
-15852,7496,-2772
-16648,4196,-5468
-16044,-2640,-5892
-16832,-7736,-5140
-14272,-5104,-9128
-14272,-4536,-9112
-15456,-944,-5384
-15540,-316,-3908
-15552,-2608,-3540
-15792,-4020,-4132
-15824,-4480,-4872
-15820,-4032,-5936
-16000,-3516,-6824
-15316,-2796,-9404
-16300,-2280,-6960
-15356,-700,-5808
-14804,-1128,-6624
-17212,-276,-4460
-16828,232,-5976
-16876,2436,-7344
-18188,3808,-9012
-19640,3028,-8012
-21756,1956,-6036
-23300,1808,-6208
-23336,1292,-7324
-23572,180,-8200
-23664,-2204,-6644
-26576,2140,-7140
-28988,5008,-9300
-30896,6152,-10428
-29504,6752,-6928
-32768,1644,-5460
-30184,-2464,-8360
-27544,284,-21744
-26476,10044,-22068
-23132,10736,-11916
-3084,-15140,884
-17880,-16932,1336
-8604,556,-7908
-7356,6132,-8772
-3756,7076,-5804
-3192,5576,-3928
-3060,1036,-1776
-3956,-1292,-1724
-5072,-584,-1720
-6372,-1176,-2276
-6524,-904,-4156
-8664,-340,-5600
-9968,-2044,-5128
-12100,-3916,-6168
-14088,-5580,-5676
-15076,-5656,-5188
-18056,-5280,-4644
-21760,-5644,-4900
-24704,-7256,-5544
-27876,-10316,-7184
-29288,-12844,-8164
-32768,-17620,-7324
-32768,-24040,-4848
-32768,-23676,-4020
-28992,-21328,-10832
-24824,-32748,-6268
-18632,-27364,-1844
-18296,-24444,-76
-18156,-27424,-252
-18320,-25980,-104
-22712,1328,-12292
-22764,28624,-5824
-26676,25108,-5000
-32768,19176,8028
-27048,-4392,18816
-14628,-10132,-2204
-15460,-4768,-5400
-11416,-2196,-5120
-13096,-4896,-11312
-14084,-20968,-18908
-22312,-9876,-14976
-11020,-8624,-4668
-16980,-3252,-7776
-14036,3136,-4776
-15868,6208,-3916
-16208,5852,-2920
-15468,-1260,-5628
-17240,-6652,-6248
-14716,-4468,-8604
-14336,-4296,-10292
-14576,-3852,-7724
-15360,-1408,-4888
-16044,-284,-3332
-16516,-736,-3444
-16048,-1404,-4280
-15600,-1736,-6444
-14704,-2024,-7580
-14532,-1320,-7832
-14612,-428,-7320
-14716,-12,-6892
-15596,-968,-5820
-16724,132,-6704
-15484,216,-7776
-14888,672,-8640
-15480,216,-9692
-17396,2068,-9896
-22476,1852,-5400
-21632,784,-5948
-25260,804,-5228
-24820,-636,-7656
-24508,-396,-8176
-25160,348,-8476
-27136,1520,-7816
-28796,3120,-8388
-30604,4932,-10400
-30760,7864,-8852
-32128,7944,-6824
-32580,4888,-10220
-23392,-72,-17240
-27764,3308,-20568
-24568,13304,-12516
-21284,11612,-6468
-16840,-25776,3064
-10596,-4960,-5508
-8300,6408,-10068
-5128,7392,-6024
-3484,6156,-4392
-3376,508,-2728
-3752,-2636,-2692
-5532,-2220,-3080
-6592,-344,-3088
-6456,-1696,-3124
-8508,-2080,-4864
-9772,-2244,-4244
-11976,-1520,-5180
-13640,-4020,-4800
-15208,-4548,-4632
-17484,-4116,-4476
-21588,-3992,-4148
-25412,-5672,-4612
-27936,-8132,-5672
-30780,-11328,-6340
-32768,-18580,-5620
-32768,-26164,-4056
-32768,-26720,-4044
-27348,-20188,-11928
-23168,-31832,-7228
-20828,-32768,-2480
-16344,-28304,-352
-17612,-29068,-2408
-18028,-28496,-3056
-31292,-412,-12848
-19520,28068,2340
-23556,31680,-4380
-32768,23860,7572
-22112,-3600,20652
-15608,-14336,-4996
-19120,-4052,-1088
-12356,480,-4120
-12860,-7244,-11260
-10360,-24492,-22200
-24720,-7132,-13212
-9052,-9604,-9844
-15812,-736,-6824
-13652,5100,-4400
-18064,7464,-3112
-17164,2780,-4304
-15928,-3864,-6368
-16264,-6856,-7016
-15160,-4056,-9556
-14368,672,-7444
-15212,784,-5596
-15476,-1100,-4632
-15212,-2552,-4196
-16164,-2588,-4788
-15900,-2044,-5784
-15944,-2796,-5572
-15180,-2944,-6388
-14568,-2312,-8356
-16128,-2616,-6424
-18048,-824,-3892
-15684,384,-6300
-17148,268,-4396
-17184,592,-4804
-17076,1652,-6856
-18904,1564,-7088
-20204,2128,-6864
-21528,3288,-5728
-22700,2684,-5988
-23248,984,-7380
-22800,188,-8428
-23412,420,-8572
-25972,2648,-8196
-29272,4516,-10052
-30032,5864,-11020
-30424,7120,-7808
-32768,1612,-6136
-28748,380,-10992
-27412,3876,-22772
-26972,10296,-21128
-30716,8752,-10308
1148,-20848,2832
-16528,-9728,-1648
-9236,4468,-9796
-6668,6432,-8340
-3972,6556,-4160
-4644,3764,-2388
-4256,-1012,-1504
-4728,-88,-1956
-5912,692,-2276
-6880,-668,-2796
-7980,-1624,-4488
-9696,-1492,-4240
-12284,-1696,-3584
-12896,-2880,-4408
-15044,-3584,-4820
-17796,-5688,-4208
-20776,-6428,-4560
-23820,-4256,-4844
-27520,-3924,-6352
-30432,-6540,-7800
-32768,-13512,-7588
-32768,-23204,-5676
-32768,-23932,-3536
-31168,-22116,-12272
-23732,-32532,-11252
-19572,-31412,-2760
-20208,-29196,712
-18216,-27724,-1372
-17808,-27300,-2948
-20644,-23572,-1868
-26972,-8180,-11872
-14304,26872,3240
-17468,32767,3432
-32768,25372,-5120
-30336,6268,22452
-16612,-19108,688
-17608,-6472,-3884
-12688,-2768,-768
-14876,-10208,-11932
-9420,-22344,-17268
-21964,-3452,-8228
-11048,-9152,-10644
-17124,-2880,-7556
-14280,2016,-4508
-16996,6352,-2784
-16192,2632,-3312
-16492,-4056,-5652
-16360,-6216,-6300
-15616,-3932,-8020
-14584,-4024,-8156
-14892,-2228,-7964
-15252,-296,-4848
-15636,-748,-3872
-15784,-2456,-4040
-15860,-3020,-4248
-15624,-3284,-5620
-15896,-3004,-6008
-15392,-2484,-7212
-14640,-300,-7352
-13756,-980,-8784
-15692,-1260,-8184
-16224,-1292,-8092
-19060,432,-5400
-16492,1920,-6424
-18984,2876,-5680
-19216,3452,-6624
-20936,1728,-5516
-22724,1040,-6212
-24384,-368,-7020
-24032,-488,-8696
-24784,248,-8904
-27572,1900,-8540
-29928,4596,-8884
-32768,5004,-10524
-31080,7648,-8720
-32768,3624,-4904
-32768,3132,-8372
-24544,1996,-16956
-25580,4676,-21252
-25632,14520,-14264
-11616,1456,-2256
-18576,-23980,4600
-10540,-2124,-7592
-8136,6780,-10036
-4536,7980,-5544
-3772,7000,-4252
-4576,212,-1888
-4860,-1848,-1408
-5744,-904,-324
-7724,236,-560
-7504,-1008,-960
-8496,-1352,-1284
-10496,-512,-1332
-12096,744,-2380
-13564,-516,-2624
-15532,-1328,-2292
-18524,-2896,-1976
-22560,-3480,-1936
-25724,-5544,-1768
-29560,-9824,-2880
-31316,-14196,-4464
-32768,-17644,-6000
-32768,-22224,-6972
-32768,-26836,-7920
-26080,-23704,-8060
-23832,-27540,-5088
-23380,-32768,28
-16328,-32768,-2992
-14308,-26148,-3836
-29156,-13320,-9012
-29492,-3000,-3908
-31076,32767,-6592
-32768,14704,13144
-24820,-14312,21900
-11432,-7660,-3948
-16324,-9228,-12
-12588,-3576,-2088
-15532,-14640,-17540
-19104,-8272,-20120
-12484,-17172,-4428
-17600,-10780,-10196
-16336,-3124,-4692
-16680,2988,-4356
-16904,7408,-2148
-16524,5116,-6104
-15344,-1312,-4024
-16548,-5936,-2236
-15588,-7732,-6292
-15460,-6376,-7860
-15528,492,-4996
-16048,864,-4396
-15500,-1580,-4560
-15644,-2608,-4892
-16000,-2964,-5476
-15300,-2100,-6224
-14780,-1212,-6388
-14840,-1908,-6284
-14584,-2468,-7792
-16212,-2852,-6392
-15116,-3164,-5764
-16724,-1896,-3928
-16992,-2540,-4588
-17316,-1428,-4784
-17196,1252,-5156
-18036,3580,-6996
-17988,3572,-7148
-20420,1724,-6668
-23052,928,-5640
-23604,156,-7560
-23568,-492,-9760
-23672,-1072,-8692
-25132,416,-8608
-26472,2912,-8932
-29068,4528,-9400
-28916,8508,-8820
-28692,6832,-5256
-32768,1012,-1860
-29204,-612,-10744
-25616,-16,-19548
-24044,8728,-24452
-22956,7888,-7956
-8360,-12320,1784
-14748,-13864,5280
-8524,-192,-8628
-6060,4124,-10260
-4572,6440,-6272
-3860,4960,-3368
-4844,-1316,-576
-5068,-2480,-1292
-4988,-1140,-1792
-6560,52,-1676
-6672,-1404,-2480
-8004,-968,-2748
-9736,-1372,-2328
-12296,-1684,-3388
-14360,-3180,-2684
-15464,-3080,-2732
-17448,-2248,-1968
-21004,-1432,-1664
-26000,-2216,-964
-29864,-5044,-1292
-31616,-8576,-2356
-32768,-13392,-3020
-32768,-20832,-4876
-32768,-26516,-3500
-26540,-23932,-9924
-24036,-26652,-10184
-21612,-32768,-2408
-17288,-32252,-2632
-15216,-26044,-4224
-15332,-28576,-4188
-18588,-14188,-7728
-22836,32767,-9560
-32768,32767,-12044
-32768,3744,20112
-15948,-7408,13016
-16572,-6756,-3836
-15540,-5448,-1536
-12100,-2296,-5740
-14468,-3500,-8140
-7580,-23040,-18160
-24380,-11048,-9356
-11964,-9024,-9660
-16804,-1380,-5260
-15524,2952,-3472
-17236,4708,-2276
-16660,4576,-3996
-15784,-2104,-7064
-16132,-4460,-6224
-15480,-4776,-8896
-14992,-3564,-8780
-15056,20,-5956
-16052,-124,-3788
-15840,-1936,-3908
-16328,-1896,-4364
-15800,-1956,-5568
-15080,-2156,-6440
-14828,-1492,-7256
-14892,-996,-7332
-14748,-1576,-7436
-15340,-2340,-7556
-16648,-3236,-5688
-17832,-1832,-5948
-16976,-696,-5524
-16620,460,-5712
-15528,2708,-6524
-16484,3292,-7416
-17472,3540,-7836
-20236,1584,-6612
-22384,312,-7100
-23360,-1084,-7548
-22268,-1072,-7960
-22284,-2976,-6480
-24004,1308,-6216
-25848,3164,-8628
-30040,2900,-9912
-28704,6236,-9536
-30784,4636,-6652
-32768,2072,-7148
-27112,-2964,-11852
-28336,860,-19960
-24024,11052,-18640
-22404,9680,-7080
-7060,-20032,1352
-15112,-17744,6644
-8576,-3492,-5560
-7496,2840,-7544
-4672,6464,-4836
-2924,6096,-3368
-2644,2100,-2000
-3368,-1172,-1472
-4380,-1504,-1360
-5868,-2224,-1732
-5188,-2248,-2496
-6036,-1296,-2772
-7808,-468,-3632
-9420,-900,-3628
-11568,-2096,-3848
-14060,-3652,-3968
-16092,-4928,-3460
-18816,-4876,-3404
-21592,-3616,-2588
-25676,-3700,-2900
-30320,-6216,-4200
-32768,-9896,-4876
-32768,-15244,-3848
-32768,-20428,-1572
-32688,-21248,-3584
-25508,-24916,-8104
-25712,-32768,-3948
-17932,-30764,-1408
-17892,-23480,-2028
-17168,-26352,-4648
-28040,-8556,-10888
-27620,7936,-2696
-19484,26112,668
-32768,22236,-6160
-31312,2368,21780
-13320,-6988,5696
-17096,-4872,-4296
-13348,-3696,-2924
-14264,-4468,-6868
-17300,-14264,-15984
-20212,-8872,-18500
-12468,-9184,-1456
-16800,-5468,-8576
-15236,836,-4348
-16008,2884,-4124
-16536,5528,-3848
-15612,832,-6588
-16180,-4608,-6888
-15892,-6860,-7524
-15452,-6960,-7528
-14996,-3048,-7648
-15236,-624,-6028
-15508,-96,-4404
-15680,-1124,-3976
-15496,-2428,-4928
-15204,-3192,-5596
-15596,-3532,-6440
-15348,-1892,-7100
-14964,-1192,-7204
-15004,-860,-6760
-14688,-912,-6304
-15396,-1312,-5744
-15484,-996,-6740
-16144,-836,-8796
-16056,-592,-8392
-15456,916,-8740
-18644,4068,-8096
-19220,2748,-6892
-22252,608,-4524
-23256,348,-4688
-23924,-748,-8116
-24236,-1764,-8108
-23920,-1008,-8224
-24916,896,-8228
-27348,2712,-8168
-27888,3772,-9404
-29132,4284,-8864
-32192,4840,-7772
-32768,4076,-9404
-26808,2488,-12492
-26848,1088,-19604
-23976,11816,-21660
-21840,12492,-7832
-4996,-13904,2360
-16096,-19896,5632
-8444,-2340,-8416
-7224,4732,-9984
-4792,8236,-4748
-3168,7496,-2652
-4020,1876,-212
-4788,-672,-1036
-6440,484,-1232
-7352,1512,-368
-7476,168,-1012
-9072,-116,-1432
-10688,68,-1572
-12188,-940,-2272
-14144,-3564,-2576
-15556,-3676,-2260
-17476,-2548,-1724
-22340,-2588,-1792
-27700,-5040,-1884
-29956,-9672,-3396
-31372,-14476,-3524
-32768,-21148,-3840
-32768,-23620,-4572
-31164,-24164,-1256
-27060,-19288,-10664
-23464,-27320,-7580
-21804,-32768,1120
-18080,-30964,-2460
-16812,-27264,-4760
-19932,-27428,-196
-24964,25632,-8372
-25920,32767,-7384
-32768,10060,7596
-22500,-9660,16352
-12632,-9572,-3416
-18696,-5244,-2116
-12568,-1000,-2516
-13600,-16664,-16876
-21864,-6632,-20160
-12756,-12420,-3272
-18064,-9044,-7804
-15236,-3028,-3692
-16568,2492,-4268
-16260,6228,-4176
-16884,2416,-6332
-15292,-2540,-5288
-15872,-6196,-6464
-15688,-5780,-8140
-15532,-1444,-7580
-15432,544,-5960
-15220,-956,-4608
-15492,-3772,-3884
-16192,-3888,-4088
-15932,-2652,-5236
-15332,-1556,-6184
-15232,-1896,-6688
-14964,-1448,-8112
-15348,-1816,-7216
-15984,-1296,-6604
-16840,-784,-6568
-15784,-2188,-5940
-16848,-1188,-5744
-15908,952,-7060
-16048,3048,-8200
-17836,3732,-7772
-18692,2704,-7392
-21280,656,-5888
-22784,1192,-6064
-22328,1536,-6752
-22972,196,-7452
-26256,1124,-5116
-26012,3276,-5228
-29560,4884,-9120
-29600,5552,-10448
-28044,9444,-9320
-32768,996,-4380
-30248,-4568,-7024
-29304,704,-20828
-24532,10496,-19784
-23360,9868,-9564
-12224,-984,-3828
-17864,-22436,3396
-10232,-4236,-6856
-9180,4872,-9784
-5196,6540,-6016
-4032,6200,-4648
-4372,1792,-2412
-4700,-28,-1424
-6004,468,-468
-8076,4,-1188
-7912,-876,-1376
-8944,-1020,-2636
-10772,-1164,-3876
-12472,-2376,-4100
-14096,-3712,-4084
-16004,-4644,-3532
-17284,-4244,-2564
-21852,-4500,-2092
-25808,-6776,-2352
-27156,-9292,-2680
-28732,-11944,-3908
-32716,-16236,-5092
-32768,-22556,-4496
-32768,-26496,-3488
-26288,-22080,-6772
-23860,-23532,-7784
-22072,-32768,-1544
-18168,-32316,68
-15300,-24504,-2056
-15820,-26072,-3400
-17896,-11504,-10856
-25744,27196,-5668
-25128,31612,-8340
-32768,11888,12636
-24808,-8964,19308
-17232,-8240,-4440
-14812,-3776,-2520
-12896,-1444,-2648
-13968,-12724,-14952
-13756,-17124,-20776
-16132,-14616,-2672
-18424,-10624,-8296
-15672,-3004,-3044
-16436,1144,-4256
-16112,5096,-2856
-15988,4992,-3252
-16240,308,-4980
-16224,-6572,-6052
-16000,-7920,-6928
-15172,-3672,-9352
-14932,-1212,-10084
-15036,1012,-6892
-15932,1704,-4556
-16200,-1228,-4556
-15752,-1948,-5088
-15468,-1676,-6612
-14984,-976,-7288
-14828,-676,-6976
-15116,-952,-6696
-15596,-1908,-6132
-15972,-2144,-6188
-16512,-1592,-7280
-16412,-2572,-6220
-16448,-1552,-5720
-17164,2092,-5416
-15036,3208,-7752
-18552,4648,-7692
-19224,2732,-7584
-21596,1024,-5420
-22664,212,-5260
-23460,976,-6984
-22652,-548,-6484
-24920,-16,-6844
-24644,4744,-6872
-28508,3540,-10648
-30544,6728,-12216
-28532,10908,-10600
-32768,3572,-5728
-29388,-2328,-5876
-28200,-1796,-18204
-24980,8164,-18972
-25308,8688,-9400
-15720,6536,-5016
-13508,-24604,100
-11088,-3624,-7360
-9156,6404,-10200
-5344,7544,-6252
-4060,5648,-4488
-4456,380,-3056
-4676,-1800,-2100
-5708,-1088,-1616
-7724,-392,-1544
-7304,-1092,-2912
-8092,-1312,-4156
-10204,-1216,-4380
-11944,-2572,-4904
-13428,-4140,-4672
-15480,-4928,-4120
-18364,-5456,-3752
-21336,-5628,-2740
-25208,-6092,-2716
-27248,-8100,-3412
-29416,-11528,-3680
-32156,-16016,-3420
-32768,-22260,-2020
-32768,-23728,-680
-26524,-18916,-6624
-23680,-27076,-4896
-22212,-31980,-288
-17480,-28720,2036
-18412,-27952,-268
-27140,-17544,-8036
-25676,-11432,-440
-21296,32767,-6416
-32768,28084,-7556
-32768,-4912,22164
-10556,-7320,728
-16296,-9296,-6356
-15092,-1396,-1252
-12584,-7644,-13628
-11536,-18412,-22396
-17872,-11744,-2228
-15596,-11656,-10476
-16980,-4812,-3308
-15676,-176,-3744
-16856,7120,-2640
-16124,5876,-6204
-15524,-832,-6056
-16328,-4616,-4732
-15768,-5896,-7484
-15132,-6276,-10080
-14916,-916,-7760
-14840,1360,-6024
-15212,-1380,-4672
-16012,-3592,-3828
-16276,-3728,-4212
-16264,-2860,-4992
-15652,-1496,-5732
-15052,-724,-6132
-14668,-536,-7100
-14404,-732,-7988
-15048,-1528,-7176
-15264,-1748,-6296
-16356,-956,-6772
-17284,-408,-7276
-17400,692,-6260
-15872,1540,-7712
-18364,3488,-7164
-19668,2276,-7628
-21460,-236,-5720
-23036,-1180,-4760
-26416,1928,-5204
-22832,732,-5584
-24704,-92,-7064
-26008,1740,-7076
-29128,4724,-7928
-30680,7496,-9856
-28052,11168,-9272
-32536,1664,-3552
-29228,-3392,-6672
-29024,832,-21324
-24456,7876,-18948
-26776,10252,-10680
-8532,1068,-2912
-13772,-23084,1372
-11208,-3228,-10984
-9796,5416,-13292
-5488,8232,-6716
-5288,7012,-4608
-5040,-156,-2148
-5636,-2764,-752
-5312,-200,124
-7204,692,148
-7256,1076,-1516
-8376,1244,-1884
-10780,660,-2252
-11900,-1028,-2616
-14340,-2240,-2660
-16056,-3028,-1608
-20580,-4628,-1356
-24256,-5560,-1796
-27060,-7452,-1612
-29692,-11420,-2444
-31804,-16156,-3420
-32768,-19600,-9756
-32768,-28472,876
-27472,-32768,248
-21452,-26848,-8484
-18872,-28436,-7460
-23072,-27904,-3488
-19204,-28636,-2024
-17700,-32592,568
-26152,-17416,-3976
-32768,32767,-17356
-20780,-5872,22348
-23560,-14212,5908
-10036,-4316,-4408
-14836,-3960,864
-11844,-4336,-2036
-7912,-17544,-17228
-24204,-6364,-14612
-11920,-12524,-4372
-18596,-7424,-6772
-15632,-2776,-4796
-18284,2668,-3148
-17256,4564,-2880
-16640,2180,-6744
-15160,-3704,-6060
-15820,-6164,-3864
-15604,-4648,-5256
-15792,-3048,-7128
-15592,-336,-6108
-15508,868,-5084
-15744,-2820,-4444
-16040,-3932,-4220
-16188,-2616,-4760
-15636,-1832,-5508
-15200,-1924,-5668
-15480,-1548,-6268
-16052,-1400,-7720
-15360,-2996,-8908
-17064,-3776,-6632
-17536,-908,-4856
-16844,-20,-6312
-17080,1144,-3952
-16056,2152,-6060
-16460,4192,-7432
-18004,4012,-7188
-20516,2876,-5760
-23368,1000,-5920
-24052,-1252,-7076
-24036,-624,-7788
-24548,432,-7340
-25868,1860,-7624
-28556,4616,-8328
-31216,4420,-11428
-30796,7116,-9732
-32768,1880,-4684
-28824,-624,-6764
-28008,-936,-19692
-24892,6936,-20128
-23564,9972,-11164
-10076,2692,-2384
-19956,-20920,3380
-9500,-4784,-6036
-8104,4336,-9844
-4240,6816,-5260
-2788,6736,-3792
-4672,2084,-768
-4572,-968,-92
-4940,-824,284
-5652,-164,-880
-6352,-392,-992
-7324,-216,-1568
-8588,-100,-2200
-10712,-792,-2796
-13180,-3092,-2768
-15232,-4664,-3088
-16992,-5384,-2400
-19924,-6060,-1980
-24100,-6908,-1548
-27652,-9016,-1864
-28472,-8736,-3388
-30900,-8268,-4980
-32768,-13376,-3728
-32768,-21644,-936
-30076,-21472,-624
-26712,-19788,-3212
-26032,-32768,948
-17264,-25572,-3792
-15368,-19448,-2620
-23512,-22488,-8364
-21052,-25848,2928
-24480,22660,-5052
