AcX,AcY,AcZ
-17484.0,4224.0,-8304.0
-18868.0,4068.0,-8104.0
-20132.0,2652.0,-5504.0
-21160.0,920.0,-7628.0
-21280.0,896.0,-6420.0
-20808.0,1584.0,-7372.0
-19488.0,-2032.0,-7600.0
-21652.0,2304.0,-7876.0
-23032.0,2992.0,-6632.0
-23384.0,3988.0,-8260.0
-24716.0,5140.0,-6820.0
-24020.0,5488.0,-5808.0
-26496.0,5308.0,-3040.0
-28948.0,2984.0,-3808.0
-25164.0,-1308.0,-3824.0
-27288.0,5984.0,-7044.0
-20288.0,10364.0,-17552.0
-20364.0,9320.0,-13352.0
-32768.0,10860.0,-10492.0
8384.0,-19024.0,-788.0
-15344.0,-22976.0,-9916.0
-10852.0,-1084.0,-3876.0
-8616.0,8828.0,-9408.0
-3200.0,8192.0,-7440.0
-4092.0,4760.0,-4380.0
-5348.0,460.0,-3508.0
-7348.0,-2236.0,-1696.0
-8300.0,-3548.0,-788.0
-7508.0,-3468.0,-508.0
-8852.0,-1360.0,-1244.0
-9368.0,-648.0,-1936.0
-11020.0,-2924.0,-3416.0
-12936.0,-4512.0,-3628.0
-14240.0,-4084.0,-4288.0
-15640.0,-3376.0,-4060.0
-16484.0,-3864.0,-4548.0
-19116.0,-5772.0,-5080.0
-20608.0,-4900.0,-4792.0
-21324.0,-2936.0,-5504.0
-22404.0,-2296.0,-5632.0
-23984.0,-1824.0,-6444.0
-25336.0,-2400.0,-6976.0
-27132.0,-4020.0,-7212.0
-28868.0,-8960.0,-7356.0
-31804.0,-10852.0,-6496.0
-29228.0,-8896.0,-5040.0
-25008.0,-12324.0,-7852.0
-22164.0,-16024.0,-9296.0
-19204.0,-15516.0,-7692.0
-18524.0,-16828.0,-5964.0
-18312.0,-18480.0,-5408.0
-17948.0,-16760.0,-6316.0
-19268.0,-13608.0,-6484.0
-15316.0,18740.0,-6500.0
-14116.0,28172.0,-14628.0
-25732.0,13560.0,-7760.0
-26404.0,22112.0,-12284.0
-17628.0,5128.0,4724.0
-19028.0,-4896.0,11100.0
-16320.0,-92.0,-2280.0
-14072.0,256.0,-2968.0
-12628.0,1068.0,-2644.0
-14436.0,-1724.0,-9112.0
-10988.0,-16268.0,-12372.0
-18920.0,-764.0,-21344.0
-13288.0,-1072.0,-4716.0
-14860.0,1608.0,-9680.0
-15456.0,5152.0,-5540.0
-15716.0,4080.0,-3208.0
-16044.0,2236.0,-1320.0
-16116.0,-400.0,-3112.0
-15412.0,-272.0,-6976.0
-14860.0,40.0,-8928.0
-14840.0,540.0,-9916.0
-14600.0,1368.0,-9500.0
-15312.0,548.0,-7836.0
-15540.0,1152.0,-7088.0
-14976.0,1832.0,-6300.0
-14592.0,1604.0,-6792.0
-14916.0,1612.0,-6880.0
-14828.0,1320.0,-7180.0
-15256.0,944.0,-7260.0
-15520.0,1128.0,-6648.0
-15636.0,1288.0,-6376.0
-15780.0,1388.0,-6104.0
-15128.0,2012.0,-6460.0
-14984.0,1528.0,-6720.0
-15564.0,1120.0,-6908.0
-15616.0,1392.0,-7064.0
-15276.0,776.0,-7332.0
-15824.0,1048.0,-7088.0
-15436.0,2044.0,-6804.0
-15144.0,3052.0,-7756.0
-16052.0,4048.0,-7368.0
-15612.0,3852.0,-7536.0
-18136.0,2600.0,-7884.0
-18116.0,3324.0,-7608.0
-19636.0,2308.0,-5580.0
-20520.0,1444.0,-7816.0
-19988.0,-140.0,-7092.0
-20184.0,1212.0,-7700.0
-20624.0,-312.0,-7732.0
-22340.0,-1292.0,-7764.0
-22672.0,2788.0,-5612.0
-22728.0,3656.0,-5540.0
-22688.0,4884.0,-5492.0
-24144.0,7316.0,-5816.0
-24432.0,7904.0,-4848.0
-24696.0,3076.0,-4152.0
-26032.0,-1956.0,-3928.0
-27056.0,3452.0,-7372.0
-22360.0,4952.0,-15956.0
-22656.0,5772.0,-11472.0
-26336.0,11956.0,-9312.0
12704.0,-11248.0,-3716.0
-21120.0,-19900.0,-10488.0
-10360.0,-960.0,-4444.0
-7968.0,7432.0,-7244.0
-4548.0,6812.0,-6412.0
-4624.0,4112.0,-4884.0
-5600.0,1188.0,-3784.0
-6556.0,-596.0,-3084.0
-8204.0,-1524.0,-2072.0
-8712.0,-3136.0,-1456.0
-7520.0,-784.0,-1820.0
-8244.0,-504.0,-2348.0
-10720.0,-1448.0,-3668.0
-12064.0,-2624.0,-4612.0
-13984.0,-2160.0,-5172.0
-16004.0,-1896.0,-5364.0
-17376.0,-2848.0,-5384.0
-20104.0,-3572.0,-5560.0
-21272.0,-1724.0,-5908.0
-23944.0,-588.0,-6356.0
-26044.0,-1048.0,-6996.0
-27264.0,-2324.0,-7624.0
-28084.0,-4360.0,-8648.0
-29296.0,-9580.0,-8876.0
-31432.0,-13788.0,-7780.0
-29440.0,-10776.0,-6844.0
-26828.0,-10240.0,-8884.0
-23548.0,-14740.0,-10020.0
-20616.0,-15228.0,-9208.0
-17760.0,-13344.0,-7284.0
-17424.0,-14196.0,-6384.0
-17372.0,-15256.0,-6208.0
-17900.0,-14092.0,-7416.0
-19052.0,-12528.0,-7440.0
-30660.0,1140.0,-8196.0
-11484.0,15888.0,-11268.0
-32768.0,18180.0,-2808.0
-21960.0,15504.0,1552.0
-16792.0,22092.0,-208.0
-19072.0,-2988.0,6728.0
-21184.0,-4032.0,5980.0
-14812.0,1280.0,-2464.0
-14804.0,1172.0,-4412.0
-14088.0,-6544.0,-6040.0
-20272.0,-8584.0,-17664.0
-10064.0,-2324.0,-18152.0
-17652.0,-4048.0,-6924.0
-15204.0,1676.0,-9548.0
-15088.0,4456.0,-5512.0
-14352.0,5060.0,-3008.0
-15504.0,3784.0,-2596.0
-15560.0,3288.0,-4348.0
-15204.0,0.0,-6316.0
-15140.0,-704.0,-8820.0
-15336.0,-908.0,-9824.0
-14748.0,908.0,-9880.0
-15140.0,676.0,-8396.0
-15688.0,580.0,-6080.0
-15960.0,308.0,-4684.0
-15432.0,1056.0,-4388.0
-15016.0,1272.0,-4920.0
-14432.0,2348.0,-6280.0
-14944.0,1552.0,-7344.0
-15268.0,548.0,-7832.0
-15176.0,-36.0,-7140.0
-15376.0,184.0,-6536.0
-15888.0,1088.0,-5812.0
-15548.0,1428.0,-5844.0
-15532.0,1928.0,-6092.0
-15592.0,1716.0,-6392.0
-15516.0,1756.0,-6744.0
-15060.0,2184.0,-7788.0
-15260.0,3168.0,-8064.0
-15168.0,4444.0,-8348.0
-14792.0,5272.0,-8104.0
-14820.0,2820.0,-8284.0
-16188.0,3376.0,-8172.0
-25048.0,76.0,-8260.0
-19496.0,-1016.0,-7868.0
-22132.0,-164.0,-5960.0
-19788.0,-88.0,-6936.0
-22244.0,140.0,-6588.0
-20884.0,1344.0,-5660.0
-22500.0,2188.0,-6364.0
-23384.0,3112.0,-6788.0
-24564.0,3768.0,-6520.0
-25440.0,2592.0,-6936.0
-26732.0,4336.0,-5068.0
-30060.0,2876.0,-5604.0
-25488.0,4672.0,-5860.0
-23364.0,-128.0,-8044.0
-23076.0,8260.0,-12336.0
-18332.0,10796.0,-17264.0
-17284.0,11124.0,-11656.0
-2120.0,-7476.0,-7232.0
-18768.0,-21740.0,-4480.0
-7672.0,-3768.0,-1796.0
-9064.0,8284.0,-6124.0
-2968.0,7676.0,-5920.0
-3608.0,4712.0,-4656.0
-4508.0,592.0,-2940.0
-6596.0,-1788.0,-2016.0
-7480.0,-3168.0,-1636.0
-7364.0,-4460.0,-1232.0
-8004.0,-4700.0,-1460.0
-9500.0,-4356.0,-1820.0
-10364.0,-3892.0,-3136.0
-12204.0,-3404.0,-3400.0
-14384.0,-4980.0,-3968.0
-15252.0,-3184.0,-4312.0
-15856.0,-2612.0,-4872.0
-17164.0,-2236.0,-4328.0
-18676.0,-2468.0,-4136.0
-20592.0,-3288.0,-3952.0
-22200.0,-3416.0,-3600.0
-24412.0,-2516.0,-4196.0
-25972.0,-2140.0,-5036.0
-26276.0,-2048.0,-6540.0
-27344.0,-3316.0,-8116.0
-29328.0,-11208.0,-9180.0
-29000.0,-10624.0,-7428.0
-26388.0,-8356.0,-5272.0
-22792.0,-13296.0,-6848.0
-21288.0,-16968.0,-9220.0
-17932.0,-16532.0,-8236.0
-17508.0,-16716.0,-6416.0
-17212.0,-16904.0,-5692.0
-18016.0,-14588.0,-6828.0
-32016.0,5904.0,-6968.0
-15432.0,18504.0,-12072.0
-25848.0,23324.0,-2940.0
-26892.0,21752.0,-5620.0
-17304.0,11856.0,-4076.0
-19404.0,-8008.0,14056.0
-21400.0,-2156.0,1424.0
-15708.0,-732.0,-2116.0
-13588.0,576.0,-1020.0
-14056.0,-484.0,-5376.0
-13184.0,-16296.0,-8924.0
-14604.0,-2104.0,-24112.0
-15144.0,-2176.0,-5672.0
-15328.0,2312.0,-11200.0
-13880.0,4176.0,-6008.0
-15228.0,6036.0,-3468.0
-15828.0,2568.0,-2964.0
-17144.0,-1544.0,-4860.0
-15992.0,-1368.0,-6384.0
-14624.0,-604.0,-8980.0
-14740.0,1524.0,-9700.0
-15420.0,1808.0,-8308.0
-14720.0,2408.0,-6528.0
-15488.0,1152.0,-6536.0
-15196.0,1052.0,-6204.0
-15024.0,1472.0,-6004.0
-14348.0,2052.0,-7020.0
-14028.0,2580.0,-7520.0
-14100.0,2428.0,-7776.0
-15156.0,2280.0,-7892.0
-15516.0,1628.0,-7204.0
-15520.0,1360.0,-6484.0
-15636.0,984.0,-6048.0
-15444.0,708.0,-5756.0
-15684.0,1376.0,-5760.0
-15128.0,1412.0,-6632.0
-15400.0,1080.0,-6912.0
-16272.0,616.0,-7148.0
-16352.0,424.0,-7016.0
-15988.0,580.0,-6568.0
-15520.0,1708.0,-6588.0
-14732.0,3560.0,-6796.0
-15520.0,2260.0,-8052.0
-17068.0,2920.0,-7196.0
-19412.0,2932.0,-7612.0
-18760.0,1056.0,-8620.0
-20816.0,524.0,-7444.0
-19344.0,1208.0,-7164.0
-19864.0,1788.0,-6704.0
-20840.0,1424.0,-6588.0
-22348.0,1232.0,-6576.0
-23172.0,2968.0,-6392.0
-24988.0,4944.0,-6004.0
-25028.0,7644.0,-6148.0
-25024.0,9184.0,-6352.0
-26488.0,7680.0,-3588.0
-24604.0,-408.0,-3948.0
-27420.0,-252.0,-3624.0
-24052.0,5036.0,-11652.0
-23104.0,3488.0,-14536.0
-22936.0,4564.0,-9084.0
-32768.0,5116.0,-9652.0
1224.0,-19364.0,-2768.0
-13376.0,-6476.0,-7856.0
-10920.0,7748.0,-6016.0
-3084.0,10068.0,-7244.0
-4172.0,5820.0,-4040.0
-4404.0,-536.0,-3916.0
-4608.0,-2532.0,-3928.0
-7148.0,-3328.0,-2560.0
-8232.0,-4680.0,-2032.0
-6476.0,-3572.0,-1936.0
-7308.0,-2520.0,-2784.0
-9000.0,-1316.0,-3560.0
-10436.0,-1084.0,-5188.0
-12920.0,-3432.0,-5660.0
-16056.0,-4424.0,-5504.0
-16824.0,-2592.0,-5452.0
-17516.0,-1888.0,-5900.0
-19648.0,-2480.0,-5896.0
-21140.0,-1908.0,-6032.0
-22636.0,-980.0,-6892.0
-23492.0,-1412.0,-7576.0
-24492.0,-1644.0,-7968.0
-26272.0,-2016.0,-8120.0
-27896.0,-5532.0,-8164.0
-31500.0,-9976.0,-6560.0
-31656.0,-9080.0,-3928.0
-26436.0,-12580.0,-5944.0
-23356.0,-14340.0,-8240.0
-21896.0,-16536.0,-7700.0
-18656.0,-18436.0,-4580.0
-18324.0,-20296.0,-4120.0
-18140.0,-18876.0,-5228.0
-18712.0,-15892.0,-7032.0
-24336.0,5940.0,-7208.0
-25108.0,13240.0,-17140.0
-14728.0,18308.0,-6368.0
-25896.0,25952.0,-7848.0
-19124.0,4972.0,1588.0
-17612.0,-5616.0,10088.0
-16292.0,-2912.0,-4008.0
-13812.0,952.0,-4288.0
-12976.0,284.0,-2240.0
-17388.0,-10292.0,-7020.0
-25936.0,-4388.0,-22664.0
-9872.0,-1976.0,-13852.0
-17884.0,-4276.0,-6812.0
-14964.0,2580.0,-8264.0
-14872.0,4040.0,-5276.0
-15140.0,4224.0,-4184.0
-15720.0,4192.0,-3368.0
-14868.0,492.0,-4960.0
-15256.0,-408.0,-7296.0
-14916.0,-764.0,-7968.0
-15040.0,-1104.0,-9460.0
-15008.0,392.0,-9204.0
-15376.0,1244.0,-7052.0
-15460.0,1532.0,-6120.0
-15616.0,1384.0,-5516.0
-14836.0,1716.0,-6256.0
-15064.0,1508.0,-6612.0
-14820.0,880.0,-7420.0
-15604.0,536.0,-7676.0
-15472.0,316.0,-7000.0
-15628.0,-400.0,-6464.0
-15360.0,-1024.0,-5572.0
-15500.0,-900.0,-5196.0
-15812.0,-1524.0,-5724.0
-15776.0,-1308.0,-6236.0
-15968.0,-684.0,-6748.0
-15480.0,356.0,-6480.0
-15012.0,1500.0,-6552.0
-14820.0,2752.0,-7488.0
-14264.0,3676.0,-7712.0
-14316.0,5260.0,-7920.0
-15212.0,4176.0,-8132.0
-19096.0,3472.0,-8520.0
-22116.0,964.0,-7812.0
-20952.0,-32.0,-6016.0
-21284.0,324.0,-7860.0
-21684.0,1224.0,-5928.0
-21976.0,2056.0,-6668.0
-22280.0,1600.0,-6844.0
-23820.0,2972.0,-7432.0
-23384.0,3364.0,-7920.0
-26036.0,5724.0,-6976.0
-25380.0,8720.0,-5920.0
-27024.0,6124.0,-4384.0
-26888.0,1744.0,-4560.0
-24356.0,-1572.0,-5112.0
-23048.0,6620.0,-10944.0
-20152.0,6624.0,-15864.0
-18368.0,9204.0,-10236.0
-32768.0,7596.0,-8672.0
3784.0,-20456.0,88.0
-8860.0,-13016.0,-9280.0
-11652.0,4532.0,-5488.0
-6368.0,11256.0,-7444.0
-3996.0,8208.0,-5560.0
-4992.0,2456.0,-4180.0
-7252.0,-1812.0,-3604.0
-8764.0,-3016.0,-3644.0
-9184.0,-3228.0,-2588.0
-9396.0,-2272.0,-1804.0
-9880.0,-720.0,-1464.0
-10868.0,-452.0,-2604.0
-12340.0,-2968.0,-3648.0
-14132.0,-3232.0,-3872.0
-15264.0,-2152.0,-3992.0
-15740.0,-1828.0,-3664.0
-17208.0,-1308.0,-4048.0
-19080.0,-628.0,-4144.0
-22380.0,-672.0,-4224.0
-24336.0,-1352.0,-4480.0
-25864.0,-1788.0,-5276.0
-28000.0,-4268.0,-7268.0
-30912.0,-10092.0,-8476.0
-32768.0,-13316.0,-8024.0
-32112.0,-9524.0,-6400.0
-27892.0,-9916.0,-7368.0
-23408.0,-15332.0,-10628.0
-20980.0,-19812.0,-10476.0
-19436.0,-20392.0,-6440.0
-17196.0,-19712.0,-6340.0
-17252.0,-19316.0,-7264.0
-18664.0,-17928.0,-7516.0
-16444.0,8988.0,-5776.0
-23700.0,28428.0,-18108.0
-23344.0,21440.0,-9400.0
-28800.0,16132.0,-15116.0
-14916.0,-712.0,14012.0
-20156.0,-4680.0,7248.0
-15040.0,-2148.0,-6512.0
-13232.0,-2268.0,-1432.0
-15140.0,-2860.0,-1308.0
-18908.0,-10896.0,-6412.0
-28336.0,-3012.0,-21220.0
-9484.0,-2852.0,-10284.0
-15856.0,92.0,-9444.0
-14348.0,6452.0,-8024.0
-15148.0,3784.0,-6204.0
-15808.0,2172.0,-5244.0
-15708.0,-1004.0,-5976.0
-16024.0,-968.0,-6820.0
-15700.0,-1140.0,-6848.0
-15464.0,-796.0,-7072.0
-15768.0,108.0,-6868.0
-15888.0,1348.0,-5400.0
-15700.0,1652.0,-5236.0
-15452.0,684.0,-6004.0
-15640.0,348.0,-6472.0
-14752.0,688.0,-6964.0
-14784.0,504.0,-7492.0
-14540.0,1240.0,-7024.0
-14824.0,968.0,-7056.0
-14732.0,1156.0,-7040.0
-15376.0,1260.0,-6680.0
-15328.0,1700.0,-6044.0
-15432.0,2332.0,-5884.0
-15272.0,2536.0,-5972.0
-15556.0,924.0,-6636.0
-16016.0,352.0,-7092.0
-16116.0,-680.0,-7320.0
-15736.0,-520.0,-6960.0
-16008.0,1108.0,-6392.0
-15844.0,3220.0,-6076.0
-15448.0,4520.0,-7100.0
-16500.0,4876.0,-7748.0
-18316.0,2996.0,-8068.0
-19924.0,2644.0,-8548.0
-20392.0,1204.0,-7168.0
-20024.0,1608.0,-8856.0
-21540.0,2640.0,-5840.0
-22592.0,3048.0,-7192.0
-25276.0,4556.0,-6040.0
-25848.0,5980.0,-7356.0
-26228.0,6620.0,-7716.0
-26088.0,12312.0,-6620.0
-25816.0,10100.0,-7728.0
-26640.0,-3080.0,-3484.0
-24620.0,-368.0,-3384.0
-23344.0,3928.0,-12772.0
-21448.0,3844.0,-13504.0
-21524.0,5960.0,-8884.0
-32768.0,10140.0,-8544.0
660.0,-16332.0,-4080.0
-10748.0,-6544.0,-7708.0
-11840.0,7540.0,-6096.0
-5676.0,10716.0,-6848.0
-5092.0,5688.0,-3992.0
-5272.0,1216.0,-3580.0
-7096.0,-1796.0,-4092.0
-8780.0,-2888.0,-3980.0
-8572.0,-3592.0,-2836.0
-8216.0,-3056.0,-2248.0
-8760.0,-2572.0,-2408.0
-8656.0,-1688.0,-3216.0
-10288.0,-2128.0,-4072.0
-12188.0,-1384.0,-4376.0
-13984.0,-1436.0,-4700.0
-15532.0,-2172.0,-4804.0
-18216.0,-3536.0,-5208.0
-19892.0,-2800.0,-5336.0
-22360.0,-1652.0,-5604.0
-24552.0,-1652.0,-6536.0
-26728.0,-1552.0,-7488.0
-28664.0,-2244.0,-8736.0
-31432.0,-8284.0,-9492.0
-32768.0,-11544.0,-7680.0
-31796.0,-9292.0,-6544.0
-28772.0,-14396.0,-8596.0
-24540.0,-20812.0,-10628.0
-19548.0,-19368.0,-8676.0
-18716.0,-18572.0,-5816.0
-16756.0,-19000.0,-5700.0
-17260.0,-18276.0,-6792.0
-19560.0,-17044.0,-7208.0
-20424.0,20168.0,-6400.0
-22380.0,32767.0,-21656.0
-22708.0,19800.0,-6376.0
-25716.0,20404.0,-6740.0
-18716.0,28.0,10380.0
-20948.0,-7836.0,10520.0
-14748.0,-2020.0,-3600.0
-12304.0,-116.0,-3268.0
-13828.0,-3540.0,-6956.0
-18052.0,-13176.0,-11568.0
-28704.0,-4928.0,-22452.0
-9684.0,-2064.0,-8848.0
-17624.0,-460.0,-8584.0
-14292.0,5728.0,-8488.0
-15584.0,5772.0,-4920.0
-15768.0,3456.0,-1744.0
-15612.0,1808.0,-400.0
-15220.0,224.0,-3876.0
-15644.0,-2044.0,-6868.0
-16836.0,-1084.0,-8328.0
-15176.0,780.0,-7804.0
-15484.0,852.0,-7320.0
-15556.0,-584.0,-5696.0
-15864.0,-752.0,-4560.0
-15984.0,-884.0,-4288.0
-15636.0,-712.0,-5048.0
-15568.0,-744.0,-5516.0
-15768.0,-164.0,-5768.0
-15172.0,272.0,-6144.0
-15448.0,1148.0,-6180.0
-15432.0,892.0,-6188.0
-15040.0,144.0,-6480.0
-15768.0,-236.0,-6972.0
-15504.0,80.0,-6384.0
-15500.0,1024.0,-6948.0
-15544.0,1708.0,-6556.0
-16336.0,2820.0,-6480.0
-16704.0,2760.0,-7812.0
-20372.0,3772.0,-8000.0
-17836.0,2904.0,-6628.0
-20204.0,4184.0,-4876.0
-21076.0,2996.0,-4872.0
-21400.0,2860.0,-5812.0
-21548.0,668.0,-8552.0
-21504.0,1144.0,-8016.0
-22024.0,3296.0,-7544.0
-23928.0,5112.0,-7432.0
-25988.0,5660.0,-7944.0
-25400.0,3056.0,-8164.0
-27504.0,6132.0,-7512.0
-30896.0,3880.0,-5780.0
-28592.0,2704.0,-6008.0
-26340.0,-1516.0,-6028.0
-23488.0,9856.0,-11464.0
-17736.0,15000.0,-17552.0
-19896.0,14772.0,-16704.0
-1284.0,-21224.0,-4160.0
-14332.0,-19684.0,-6920.0
-8900.0,3536.0,-1260.0
-7260.0,9808.0,-5836.0
-2508.0,8448.0,-4884.0
-2984.0,4476.0,-5336.0
-5864.0,-84.0,-3748.0
-7556.0,-2920.0,-3192.0
-8088.0,-2548.0,-2916.0
-8728.0,-2824.0,-1032.0
-8560.0,-1904.0,-992.0
-9008.0,-1152.0,-1920.0
-10664.0,-2256.0,-3196.0
-11868.0,-3108.0,-3100.0
-12948.0,-1512.0,-3852.0
-14776.0,-2116.0,-4096.0
-17464.0,-7356.0,-4004.0
-18416.0,-2324.0,1476.0
-19584.0,-3408.0,-1096.0
-22048.0,-2896.0,-6084.0
-23232.0,-4180.0,-7968.0
-26636.0,-4928.0,-8468.0
-27940.0,-6552.0,-7832.0
-28204.0,-7264.0,-6828.0
-29796.0,-10776.0,-7168.0
-31112.0,-13972.0,-7784.0
-28736.0,-12156.0,-8436.0
-25312.0,-10884.0,-8120.0
-22508.0,-15828.0,-7420.0
-19568.0,-21484.0,-7748.0
-17560.0,-20504.0,-8048.0
-17612.0,-18724.0,-6792.0
-24408.0,-11808.0,-7860.0
-17180.0,10800.0,-11780.0
-32768.0,32767.0,-2720.0
-25328.0,20472.0,-4092.0
-20236.0,12480.0,-5068.0
-17292.0,-7176.0,13044.0
-19700.0,-3944.0,9036.0
-12468.0,1076.0,-5880.0
-13060.0,-1572.0,-3224.0
-13928.0,-3596.0,-7944.0
-17680.0,-10820.0,-11892.0
-26056.0,-6384.0,-21876.0
-7376.0,-624.0,-12840.0
-17520.0,-428.0,-6016.0
-14896.0,6148.0,-9036.0
-15196.0,4348.0,-4992.0
-15636.0,2772.0,-1376.0
-15264.0,972.0,-2372.0
-15612.0,-840.0,-6976.0
-15340.0,-680.0,-8792.0
-15944.0,-836.0,-8480.0
-15684.0,1144.0,-7760.0
-15592.0,312.0,-5320.0
-15920.0,476.0,-4412.0
-16128.0,224.0,-4008.0
-15312.0,100.0,-4812.0
-15176.0,292.0,-6120.0
-15184.0,716.0,-6696.0
-15544.0,1048.0,-7308.0
-15228.0,-96.0,-7052.0
-15644.0,-656.0,-6412.0
-15464.0,-1596.0,-5860.0
-15640.0,-800.0,-5236.0
-15380.0,-940.0,-5308.0
-15792.0,-752.0,-6204.0
-16248.0,-1368.0,-7040.0
-15440.0,-128.0,-7020.0
-15952.0,844.0,-8580.0
-17588.0,3028.0,-8084.0
-15980.0,3840.0,-7572.0
-17284.0,4964.0,-6216.0
-18032.0,3140.0,-5632.0
-19628.0,2564.0,-4420.0
-19512.0,1676.0,-5772.0
-20800.0,1340.0,-7136.0
-20384.0,348.0,-8064.0
-20004.0,960.0,-7940.0
-20992.0,2336.0,-7884.0
-21664.0,3424.0,-7620.0
-24396.0,3608.0,-7828.0
-25092.0,4228.0,-7260.0
-23880.0,3308.0,-6972.0
-27200.0,4308.0,-4688.0
-28412.0,5060.0,-5480.0
-25856.0,-1276.0,-4720.0
-28396.0,5380.0,-4912.0
-22092.0,12152.0,-14240.0
-21772.0,11040.0,-13656.0
-32768.0,15700.0,-10060.0
3732.0,-17020.0,-2680.0
-15508.0,-23404.0,-7480.0
-9192.0,-4892.0,-740.0
-9692.0,4576.0,-7980.0
-5372.0,7204.0,-7988.0
-4068.0,6164.0,-4080.0
-4320.0,524.0,-3076.0
-7096.0,-3416.0,-3596.0
-9052.0,-5136.0,-2060.0
-9760.0,-5228.0,-436.0
-9412.0,-3232.0,-452.0
-9320.0,-1328.0,-1104.0
-10540.0,-1148.0,-2436.0
-11528.0,-2544.0,-3036.0
-13904.0,-3560.0,-3260.0
-15428.0,-3108.0,-3384.0
-17156.0,-3396.0,-3352.0
-18728.0,-3832.0,-3944.0
-19348.0,-2696.0,-4408.0
-20876.0,-1812.0,-4916.0
-22692.0,-2504.0,-4824.0
-24240.0,-2868.0,-4932.0
-24652.0,-3008.0,-5720.0
-25468.0,-2744.0,-6368.0
-27392.0,-4664.0,-7388.0
-30324.0,-10816.0,-8680.0
-30992.0,-10916.0,-7952.0
-27204.0,-8256.0,-6388.0
-23228.0,-13500.0,-7892.0
-20912.0,-17232.0,-10300.0
-17764.0,-16100.0,-9296.0
-17420.0,-16244.0,-7624.0
-17256.0,-17344.0,-7128.0
-17440.0,-15576.0,-8708.0
-18236.0,-12556.0,-8768.0
-19216.0,-11636.0,-8048.0
-22072.0,32767.0,-7260.0
-10600.0,32767.0,-22304.0
-32768.0,18568.0,-5696.0
-30640.0,18288.0,-1336.0
-15620.0,3656.0,4664.0
-21176.0,-13460.0,14772.0
-19028.0,-1156.0,-4940.0
-14352.0,2760.0,-824.0
-12828.0,1456.0,-5668.0
-12608.0,-3224.0,-11712.0
-12708.0,-13136.0,-15760.0
-15332.0,-332.0,-21576.0
-14780.0,-580.0,-7148.0
-15564.0,1972.0,-10780.0
-15692.0,4648.0,-4908.0
-16804.0,5236.0,-1556.0
-15584.0,3596.0,680.0
-15368.0,1480.0,-2540.0
-15324.0,140.0,-5840.0
-14976.0,1320.0,-9684.0
-15332.0,-844.0,-11496.0
-15296.0,-272.0,-9636.0
-16484.0,-220.0,-5772.0
-16196.0,368.0,-4036.0
-15464.0,2212.0,-4340.0
