AcX,AcY,AcZ
-16760,3948,-2612
-15992,-1988,-5224
-15608,-5740,-5500
-15624,-5204,-8120
-15356,-2640,-8724
-14932,-1416,-7672
-15712,-116,-4900
-16016,-836,-4228
-16160,-1788,-4712
-15860,-2100,-5324
-15756,-1932,-6400
-15076,-1788,-7024
-14400,-1104,-7048
-14748,-1560,-6384
-14856,-1928,-7928
-16592,-3532,-6352
-17832,-2428,-5976
-17200,-1988,-4172
-17236,452,-5692
-17436,1720,-6348
-17388,3160,-7844
-18144,3716,-8908
-20620,1876,-7636
-22916,104,-5120
-23684,740,-6680
-23476,1360,-7532
-24780,692,-7956
-26944,2440,-8648
-29052,4592,-8988
-31764,6148,-11556
-31096,7044,-10304
-32768,3568,-6996
-31732,3512,-11384
-22408,-480,-21436
-26164,3580,-21192
-30140,10140,-10296
1408,-18792,3356
-17728,-11136,4628
-9708,2716,-8176
-7680,6648,-9832
-3228,6900,-4120
-2996,3700,-3144
-2552,-3108,-3004
-2604,-3224,-2008
-4912,-2312,-1436
-6292,-2116,-1052
-5400,-1288,-2076
-6916,-1228,-3100
-8152,-980,-3196
-9968,-1080,-3124
-11924,-2672,-2900
-13924,-3516,-2024
-15916,-4220,-1844
-19884,-4728,-1960
-22256,-4908,-1824
-25988,-5400,-2520
-30356,-7080,-3200
-32768,-10352,-4316
-32768,-17324,-4828
-32768,-25040,-5624
-28864,-25220,-9192
-24824,-27604,-9172
-22992,-32768,-3164
-17536,-32768,-3564
-16396,-25928,-4560
-15948,-27112,-6016
-17764,-9904,-13576
-27112,28344,-8536
-28840,32767,-7496
-32768,11204,16188
-15780,-10364,16428
-17080,-10336,-3968
-15376,-3336,-56
-11044,-1152,-6080
-8436,-18468,-19900
-24428,-7492,-14964
-11072,-17120,-11096
-17104,-8984,-9512
-14920,-3440,-3212
-16564,8804,-840
-16844,5856,-1048
-16780,-2140,-3088
-16960,-8932,-5536
-16888,-7680,-7736
-15616,184,-9556
-14480,1840,-8604
-14236,-860,-7336
-15288,-3112,-5688
-15968,-3376,-5456
-15636,-1616,-5748
-15684,-1128,-6472
-14724,-896,-8564
-16220,-1756,-6484
-15992,-1480,-6992
-15964,-2024,-4924
-16724,-1336,-5924
-17316,-2048,-5384
-17420,-2032,-5548
-17316,-1452,-6568
-15480,688,-6772
-15908,3664,-8004
-17288,4536,-8804
-19492,3784,-4984
-23320,3184,-7416
-22156,1360,-5352
-22516,860,-7340
-23124,1480,-8376
-25292,1592,-7476
-27836,3876,-7844
-30628,6320,-8360
-31740,9720,-8632
-32768,3808,-5180
-31424,-2044,-4636
-31212,-1376,-17676
-26596,7404,-20168
-30756,10480,-7768
-13548,5340,-5680
-15740,-24848,1648
-9916,-4508,-9220
-9268,4524,-11604
-5856,6516,-5524
-4048,5788,-2508
-4580,184,-1292
-4508,-1784,-2248
-5852,-40,-2280
-7180,180,-1212
-7292,-1088,-2972
-8100,-2540,-3424
-10880,-1532,-3020
-12628,-1480,-3100
-13308,-2640,-3692
-14996,-4196,-3112
-15896,-4016,-2756
-18948,-3536,-2468
-23284,-3824,-2104
-25980,-7916,-2700
-28356,-12012,-3672
-32768,-17480,-4500
-32768,-24760,-2996
-32768,-30144,-3308
-24728,-24896,-8592
-22256,-25468,-9840
-22860,-32768,-1552
-19736,-32768,1920
-15928,-29856,-2044
-16108,-28240,-3684
-17968,-5508,-14748
-23784,32767,-9876
-32768,32767,-12784
-32768,2032,30304
-8656,-10164,5980
-15844,-14676,-5980
-16648,-3752,472
-15544,-9472,-11120
-13320,-8200,-23896
-14620,-16096,-5864
-16888,-12364,-12736
-16132,-6024,-6172
-16604,-728,-5420
-16700,5852,-3408
-16448,6968,-3216
-15944,2860,-5536
-14880,-3620,-3404
-16336,-6100,-4568
-15516,-8176,-8552
-15072,-3880,-7396
-15524,524,-4948
-15628,-1192,-3908
-15800,-2896,-3536
-15836,-2936,-4072
-15784,-2944,-5404
-15352,-1544,-6480
-15100,-1224,-6624
-14124,-1568,-8508
-16388,-2736,-7344
-16628,-3412,-7364
-17212,-2732,-4812
-17816,-1520,-5788
-16636,100,-5652
-15780,2720,-6396
-16168,4016,-7932
-17776,2152,-7920
-20324,696,-6756
-22624,668,-6588
-23180,-324,-7608
-23428,76,-8772
-23456,-1112,-7968
-24616,448,-7112
-27160,3516,-7952
-28228,5636,-8596
-27660,5668,-9624
-29504,4292,-4764
-32768,812,-4736
-28068,300,-13192
-27000,2732,-21560
-27804,7652,-17684
-30612,11504,-9940
-116,-13020,2712
-17300,-15964,5080
-8892,-2272,-9140
-7080,1576,-11124
-4152,4864,-4284
-2592,4904,-1876
-2880,-416,-48
-2188,-1860,-592
-3728,-1248,-1416
-5612,-828,-1932
-5912,-656,-1948
-7092,-1444,-3324
-8752,-1684,-2260
-10684,-1084,-2116
-11788,-2416,-2860
-13648,-3228,-3268
-15192,-2504,-2660
-19472,-3176,-2820
-23092,-4908,-2620
-25668,-6880,-4476
-28348,-8968,-5784
-32768,-12200,-6736
-32768,-18752,-6976
-32768,-24904,-5956
-29304,-23752,-8736
-27032,-25584,-10956
-23492,-32768,-3132
-19432,-31584,-1376
-16580,-23492,-3152
-16656,-25132,-3796
-22364,-21076,-6584
-22172,11468,4932
-19504,32767,1168
-32768,22480,-4808
-32768,13108,25376
-14260,-9252,6668
-19660,-10056,-2024
-11672,2284,-5044
-11100,-3256,-11020
-5004,-25124,-23636
-24752,-10752,-9536
-12976,-11228,-11488
-17888,-3788,-5004
-14376,880,-2736
-16020,7728,-1080
-16348,6812,-1176
-16448,136,-6228
-16260,-6956,-5204
-16168,-6444,-6696
-14632,-5672,-11528
-14504,-3360,-8704
-15560,1308,-5632
-15444,-1020,-4020
-16516,-3040,-3448
-15400,-2316,-4616
-15736,-1624,-6076
-15400,-1488,-7020
-14552,-1860,-7264
-13860,-2748,-9188
-15584,-3560,-7360
-18100,-1852,-6552
-15764,-1152,-4616
-16836,-172,-4216
-16996,452,-4452
-16596,1744,-5764
-18800,3044,-7960
-19772,1940,-7348
-22376,136,-5848
-23708,640,-5592
-23320,1592,-8492
-23048,-140,-9104
-24168,-908,-8644
-26468,1600,-9268
-28216,3840,-9588
-29856,5616,-9644
-30208,7896,-6888
-32768,4920,-4636
-32768,2968,-9256
-26688,544,-20928
-28756,6808,-18952
-27224,14988,-13236
-11380,3532,-2724
-19232,-20196,10268
-5464,-8984,-10056
-7464,-2500,-16160
-4076,3524,-8320
-3916,5756,-1632
-4260,2440,1016
-2848,-1516,-292
-3988,-2468,-1840
-5616,-2624,-2140
-6312,-1860,-3016
-6200,-2376,-3064
-8920,-1680,-1860
-10588,-616,-1612
-11784,-1144,-2660
-13836,-1580,-3208
-15604,-2952,-3076
-20444,-3700,-2596
-24648,-4772,-2916
-26576,-6808,-3256
-29356,-8836,-4452
-32768,-13064,-6368
-32768,-19380,-6892
-32768,-25288,-6580
-27148,-22804,-11948
-23200,-29564,-10008
-22124,-32768,-2480
-17444,-30572,-184
-16800,-26036,-2460
-16108,-27404,-3768
-17248,-14736,-3296
-27052,31268,-10164
-32768,32767,-10500
-32768,9136,29284
-12428,3432,10740
-11840,-11748,-4324
-14436,-10748,-2464
-2524,-25336,-28244
-20956,-2736,-13200
-9936,-18092,-10180
-18184,-13248,-8008
-18220,-6724,-5936
-18460,-316,-3284
-15080,6588,-1356
-15712,11932,-1552
-14912,6020,-4952
-16372,-7704,-5512
-15660,-9048,-6280
-14468,-10700,-11988
-14212,-4648,-8148
-15628,2040,-3972
-16244,-268,-2068
-16764,-2864,-2904
-15976,-2424,-4360
-15132,-2856,-5688
-15208,-1556,-6624
-14360,-1792,-8256
-15192,-3100,-8040
-16884,-3792,-7940
-16912,-1872,-4080
-16704,-828,-5780
-17228,300,-4024
-15236,2320,-5700
-16564,3104,-7628
-17672,2016,-7840
-19864,932,-6872
-22568,1172,-5716
-24480,1232,-5936
-24220,1184,-8384
-24808,172,-8348
-26800,1508,-7816
-29256,4396,-8324
-31376,6684,-9944
-30500,8004,-9028
-32768,4068,-4672
-32768,2828,-5068
-27312,880,-14800
-25696,5896,-20280
-25796,15304,-21204
-27108,12308,-7000
-14088,-29896,6748
-9736,-9984,-5232
-10460,4928,-12084
-6968,6696,-6920
-3920,7072,-2804
-4524,876,-1248
-4752,-4040,-1096
-5064,-612,-1604
-7360,680,332
-7644,284,-228
-8640,-476,-668
-9708,-1180,-1032
-11204,-1280,-1224
-12704,-1496,-2036
-14288,-1992,-1340
-15980,-2156,-756
-20512,-2600,-536
-24072,-3052,-220
-27364,-5224,-1344
-30752,-8736,-2576
-32768,-14024,-5360
-32768,-21792,-6344
-32768,-27464,-6720
-27584,-26060,-9276
-24744,-27184,-9656
-21960,-32768,-3304
-18940,-32768,-3144
-15216,-28208,-5364
-19748,-29652,-7936
-24780,-22368,3128
-26584,32767,-10984
-32768,32384,-3476
-32768,-11472,25204
-8528,-4228,3316
-16484,-6256,-864
-14688,-3148,404
-11028,-2836,-8348
-15076,-5376,-11440
-8352,-18476,-17188
-23576,-9432,-8924
-12684,-8008,-9900
-17352,-408,-5036
-16312,1732,-3056
-16996,3672,-1636
-15972,2968,-3348
-15216,-2400,-5656
-15320,-5284,-5856
-15280,-4312,-7676
-15464,-3456,-8568
-14796,-1312,-8468
-15200,508,-6364
-15408,-132,-4504
-15976,-1836,-4840
-15884,-1980,-4868
-15356,-1808,-5572
-15356,-2584,-6008
-15724,-1888,-6568
-15332,-1340,-6348
-16016,-376,-6576
-15768,-700,-6456
-14792,-868,-7104
-15440,-1136,-7612
-17680,492,-7676
-19492,2384,-7152
-18856,3324,-5296
-22740,1480,-3012
-23832,1656,-5608
-24508,296,-9172
-24068,-1460,-6924
-25128,392,-10624
-24856,480,-6820
-28200,3828,-6660
-29816,5968,-8132
-31284,8264,-8944
-31320,4124,-3544
-32768,1968,-5944
-25336,-1212,-16780
-27820,7112,-24932
-24732,13356,-16988
-28056,7876,-6360
-9468,-30064,3156
-10344,-11632,-3200
-9740,2904,-9800
-6192,4576,-7476
-2876,5852,-5400
-2492,3416,-3872
-2616,-1036,-2416
-2776,-2384,-2036
-4208,-2136,-1648
-4816,-1916,-1560
-5328,-2348,-2644
-6068,-1416,-4620
-8236,-1160,-4824
-10976,-3016,-4828
-13904,-5184,-4644
-15340,-5744,-3304
-17112,-5372,-2760
-21272,-4540,-1944
-24264,-5248,-2112
-26972,-6052,-3140
-30800,-7760,-4492
-32768,-13444,-5644
-32768,-23628,-5716
-32768,-28120,-5072
-27688,-23500,-13168
-23088,-32768,-8736
-19808,-32768,-2408
-17732,-26468,-364
-18316,-26696,-2932
-21312,-26352,-4032
-26136,8016,-1300
-19484,32767,-3732
-28272,24120,-2608
-32768,23184,9728
-19364,-3520,13428
-18232,-11940,-1948
-15028,-3096,-6804
-11540,-2512,-8184
-12452,-12456,-17128
-16816,-22072,-22368
-14792,-10868,-3036
-16152,-6088,-10032
-16372,1372,-3592
-15332,3252,-2984
-17048,7028,-1016
-15956,2124,-4772
-15340,-5064,-6632
-15440,-8816,-6200
-15188,-6568,-8340
-14852,-3720,-8444
-15312,-420,-5896
-15204,836,-4196
-15740,-2324,-3580
-16172,-2548,-4516
-15996,-2008,-5812
-15436,-1656,-6300
-14784,-1364,-6528
-14992,-2004,-6516
-14552,-1752,-7136
-14720,-1700,-8656
-16012,-3368,-7004
-18472,-2252,-4220
-17072,-860,-6168
-17116,152,-4576
-17624,1996,-5968
-18672,2680,-6844
-19868,3188,-7292
-22392,1316,-6180
-23788,764,-6092
-23400,1028,-8192
-23288,228,-8420
-24744,260,-7364
-26796,2996,-7988
-27948,4916,-8672
-30212,6220,-9476
-31600,7624,-6496
-32768,140,-3364
-31636,-1036,-7264
-28524,3332,-20224
-25348,10828,-23060
-27108,13324,-8592
-3396,-14176,892
-15128,-21184,3464
-9676,-1880,-10856
-8128,3164,-11520
-4352,6316,-5536
-3432,4812,-2016
-2752,-928,-1104
-3184,-3224,-1444
-5124,-2312,-1744
-6160,-732,-1880
-5872,-1348,-2864
-6488,-1884,-3104
-8356,-184,-2876
-10928,-160,-2612
-12868,-596,-3484
-15280,-2520,-3456
-18052,-3068,-3264
-22308,-3756,-3360
-24920,-5724,-3680
-27396,-8680,-3808
-30768,-12068,-4008
-32768,-17060,-4972
-32768,-23116,-4308
-32768,-22776,-3736
-28120,-17236,-10464
-25280,-28824,-4608
-22872,-32768,700
-17156,-28504,-516
-17008,-27080,-1872
-26852,-21472,-9000
-25648,-2356,-1728
-23400,32767,-9332
-32768,23472,-4480
-32768,-1852,25176
-10772,-7748,1548
-17500,-5928,-4112
-11684,464,-620
-9992,-2628,-9252
-15024,-16752,-18700
-18928,-14104,-16412
-15040,-13584,-3436
-15156,-5892,-10252
-15220,3092,-4008
-16484,5428,-3744
-16780,6920,-3040
-14748,-228,-6168
-15820,-5236,-5060
-16492,-6740,-5428
-15792,-4828,-8848
-15668,-1860,-7812
-15472,1388,-5160
-15544,-436,-4776
-15464,-3068,-4432
-15740,-3508,-4892
-15616,-2860,-5920
-15164,-2508,-6540
-15288,-3316,-5720
-15412,-2480,-6588
-15440,-2340,-7868
-16000,-3744,-6752
-16808,-2728,-5912
-15472,-2684,-4924
-16228,476,-4472
-16332,2836,-4192
-18204,2252,-6504
-19304,2968,-8808
-19312,2620,-9020
-21048,2816,-7444
-22872,860,-6476
-23144,1372,-7836
-24408,752,-8560
-25536,-224,-7860
-27936,1288,-7840
-30876,4928,-9808
-32768,11856,-10200
-31632,6576,-2532
-32768,-196,-4064
-31240,-844,-12420
-26364,3164,-22616
-28580,9216,-20000
-28164,9156,-8148
-11712,-32768,4164
-11304,-10404,-3820
-8476,2700,-10716
-6128,3876,-5744
-2076,4108,-2620
-1544,-1124,-2688
-848,-3796,-2352
-716,-2692,-1536
-3204,-1916,-1732
-4512,-1680,-2044
-4068,-676,-3464
-4980,-964,-3848
-8080,-596,-4264
-10008,-1884,-4544
-11968,-3360,-3968
-13804,-4116,-3284
-16440,-3884,-2732
-19788,-4036,-2384
-23972,-6004,-2444
