AcX,AcY,AcZ
-21716.0,-9616.0,-6040.0
-10392.0,-2516.0,-2288.0
-10936.0,-15212.0,272.0
-22304.0,-22644.0,-14624.0
-10868.0,-13828.0,-27136.0
-19412.0,-7928.0,-11096.0
-14112.0,4572.0,-13400.0
-14484.0,4872.0,-8228.0
-15012.0,6496.0,-4804.0
-17312.0,1020.0,-2660.0
-17944.0,-1700.0,-3016.0
-16576.0,-1476.0,-6072.0
-16304.0,-568.0,-8296.0
-14524.0,1308.0,-7884.0
-14668.0,2460.0,-5912.0
-14964.0,1460.0,-5040.0
-16212.0,-112.0,-5168.0
-15928.0,336.0,-6348.0
-14528.0,284.0,-7944.0
-16848.0,-108.0,-11180.0
-15040.0,1892.0,-9496.0
-14620.0,4192.0,-7284.0
-15376.0,5944.0,-7456.0
-15428.0,5140.0,-6612.0
-15992.0,7016.0,-8176.0
-19864.0,7568.0,-8160.0
-22376.0,6748.0,-8304.0
-23776.0,6732.0,-6716.0
-24488.0,9496.0,-4160.0
-25480.0,11172.0,-2596.0
-26092.0,11320.0,-4428.0
-27472.0,10348.0,-8128.0
-32768.0,14860.0,-8100.0
-32768.0,19504.0,-8760.0
-32768.0,19408.0,-8180.0
-32768.0,4768.0,-6904.0
-32588.0,8308.0,-5600.0
-27492.0,20068.0,-22244.0
-32768.0,19784.0,-20724.0
20164.0,-28748.0,-10460.0
-12964.0,-11280.0,-19492.0
-17780.0,15728.0,-9164.0
-4092.0,18468.0,-12636.0
-5112.0,8060.0,-6536.0
-6096.0,344.0,-2948.0
-6576.0,-2544.0,-2800.0
-5616.0,400.0,-1724.0
-5624.0,2116.0,160.0
-7088.0,2292.0,-476.0
-8704.0,1936.0,-2012.0
-10020.0,836.0,-2872.0
-12244.0,-300.0,-3028.0
-14656.0,-1428.0,-3376.0
-15336.0,-2848.0,-4156.0
-17388.0,-1976.0,-4800.0
-20748.0,112.0,-4932.0
-26816.0,-404.0,-5036.0
-31032.0,-3912.0,-5572.0
-32768.0,-8296.0,-6492.0
-32768.0,-14340.0,-7124.0
-32768.0,-21084.0,-7668.0
-32768.0,-21744.0,-8536.0
-28236.0,-23712.0,-12960.0
-27232.0,-32768.0,-18524.0
-27588.0,-32768.0,-12448.0
-21500.0,-32768.0,-7628.0
-20200.0,-32768.0,-7848.0
-22372.0,-31236.0,-9200.0
-7804.0,14532.0,-7996.0
-32768.0,32767.0,-1208.0
-32768.0,4384.0,-28860.0
-11944.0,-25296.0,32767.0
-19708.0,-5728.0,10380.0
-15128.0,-10400.0,-4096.0
-11144.0,-3552.0,1124.0
-16528.0,-8980.0,-7148.0
-25520.0,-16136.0,-20600.0
-12652.0,-13024.0,-20228.0
-19016.0,-8156.0,-10568.0
-14960.0,2868.0,-12024.0
-16064.0,3724.0,-5776.0
-15276.0,5996.0,-1668.0
-16412.0,1580.0,-2208.0
-17592.0,-168.0,-3064.0
-16304.0,2468.0,-2808.0
-16556.0,-1508.0,-8704.0
-14448.0,176.0,-10284.0
-14540.0,1416.0,-8476.0
-15408.0,728.0,-6924.0
-16556.0,-220.0,-5780.0
-16272.0,528.0,-6088.0
-15204.0,2360.0,-6996.0
