AcX,AcY,AcZ
-15740,-2360,-6804
-15588,-1984,-5936
-12568,-1240,-4720
-13852,-276,-2804
-16376,988,-2668
-18896,152,-2972
-20992,-1888,-3188
-20508,-4364,-3708
-16692,-7192,-4896
-15464,-8444,-6288
-15748,-9368,-7484
-13216,-11204,-7492
-9196,-13168,-7792
-5384,-3712,-7224
-5268,920,-7444
-6240,1648,-6108
-8900,464,-4324
-11572,252,-5620
-12112,2856,-4164
-14420,976,-3148
-15988,-2096,-1104
-16388,-6992,688
-18168,-13236,1996
-18144,-12784,4356
-19896,-26184,5572
-19136,-32148,7336
-16708,-13680,304
-5364,2880,-8148
-12200,-8900,-9216
-19672,-3012,-17272
-15108,-8552,-13180
-15668,-5656,-7104
-17000,-1448,-2684
-17072,392,-700
-17904,-1560,-136
-16208,-3384,-2872
-15776,-4288,-4420
-16640,-4084,-5676
-15716,-2984,-5600
-15768,-5576,-3748
-15868,-5868,-3704
-15916,-5064,-6384
-16072,-6152,-6708
-16692,-4880,-5636
-15916,-4968,-4972
-16316,-3052,-3888
-16128,-3100,-4884
-14844,-2620,-6100
-15668,-2752,-7984
-15792,-2440,-7640
-15108,-2884,-6136
-16544,-1300,-5060
-17524,-908,-3296
-17412,-2216,-2292
-17672,-3452,-1932
-17936,-5168,-2664
-16892,-6424,-3912
-15260,-9100,-4648
-13296,-13100,-4744
-13176,-6092,-7128
-7696,4860,-5308
-6708,9288,-6224
-7384,12736,-6636
-9824,14236,-5544
-13768,11268,-5468
-15488,9056,-3936
-18376,5420,-7132
-21760,-2756,-8508
-21428,-12600,-6172
-20448,-27692,-3680
-18360,-32768,-6136
-20680,-32768,4364
-11868,-32768,464
-1776,10308,-2980
-8532,-8696,-13944
-16724,-796,-10360
-19472,-2460,-6960
-17044,-1296,-3328
-16656,940,-2040
-17800,504,1040
-16420,316,-892
-17196,-844,-2576
-15472,-2504,-4400
-15500,-3664,-6000
-15364,-4360,-6420
-15556,-4004,-5232
-15448,-2348,-4532
-15580,-4776,-3556
-17164,-5648,-2620
-16720,-5316,-3600
-16244,-4784,-4380
-16636,-4164,-3944
-16444,-3256,-4312
-16656,-1436,-4176
-15268,-3152,-4896
-16144,-3668,-4560
-16652,-3268,-5800
-16248,-3736,-4944
-16724,-2056,-4396
-16352,-2216,-3904
-16976,-1152,-3388
-16436,-324,-3824
-16640,-1944,-2880
-16308,-2344,-4152
-17156,-2580,-5484
-19056,-3272,-6932
-19300,-3396,-8020
-19232,-6256,-7952
-16960,-9088,-7092
-11240,-5248,-7904
-4508,8992,-9644
-1280,18228,-6532
-1828,19972,-4580
-4764,17512,-5456
-10508,11468,-4616
-19240,-2504,-7712
-25512,-16452,-5348
-22896,-32768,3032
-19532,-32768,9164
-19152,-32768,10436
-4224,27936,5384
-11760,-796,-20580
-24768,-5040,-9112
-14572,-7468,-9324
-17412,-3788,-1388
-17564,1004,-2184
-17788,-568,-2228
-16688,-5980,-3288
-15948,-6064,-4064
-16164,-6652,-4228
-15772,-5788,-3764
-15588,-5180,-3924
-14712,-4528,-4780
-15264,-5664,-5800
-14072,-5944,-5080
-12912,-4344,-4108
-12820,-4644,-3824
-12748,-2756,-3632
-12964,-1928,-4080
-14376,-1276,-5460
-14656,-292,-6028
-15236,-1816,-6876
-18540,-4424,-6040
-19224,-4160,-5152
-19732,-2796,-5112
-19528,-3104,-5044
-19844,-3452,-4536
-19240,-2416,-4252
-18704,-4420,-3276
-18660,-4992,-3924
-17772,-3532,-4360
-16932,-4628,-5556
-16908,-6048,-6104
-15916,-7056,-6228
-13860,-6312,-6052
-12772,-3288,-6744
-8888,6840,-7140
-7028,9388,-6448
-5456,10752,-6288
-4816,11148,-5432
-5912,5536,-4632
-5608,1680,-3524
-8924,-8532,-1876
-14024,-20352,-3384
-14616,-32768,1512
-15728,-32768,7672
-15408,-32768,8240
2572,20660,21340
-18580,6660,-11776
-29348,8228,-9224
-22908,-9012,220
-14780,-7184,-3000
-15964,-3784,-4136
-17680,-1516,-6248
-14792,-736,-6484
-15700,-6680,-5840
-14580,-5972,-6944
-13540,-3564,-7028
-14228,-1788,-6052
-14736,-1436,-4456
-17292,-2156,-4244
-17948,-2244,-3988
-16744,-1216,-4384
-16944,-924,-5380
-14968,-660,-5676
-17900,-3180,-4332
-18732,-960,-4852
-17796,1120,-6432
-17112,-1472,-6216
-15508,-5968,-6292
-14164,-7900,-4996
-14492,-4632,-4264
-22060,308,-5812
-23240,2120,-6644
-20884,-752,-6544
-17504,-9116,-5668
-11356,3316,-8264
-8936,15684,-7788
-9128,17192,-9696
-9032,15380,-6528
-9892,11608,-4596
-11772,4472,-5440
-14528,-1232,-5412
-16596,-12240,-2808
-10180,-25904,3136
-9756,-32768,5592
-14868,-32768,9800
-6368,2104,-2592
-11224,7936,-25180
-21480,-9092,-15016
-16380,-10852,-5552
-25564,-4004,-2600
-23472,-1492,3212
-21736,-2232,5016
-18568,-4624,296
-16888,-3660,-5620
-15932,-4240,-7816
-17028,-2872,-8560
-16944,-2200,-9436
-15656,-4108,-6892
-15744,-1412,-5048
-14960,-776,-4844
-15040,-372,-3300
-15212,-1144,-3440
-14552,-1944,-3260
-14964,-2424,-2660
-14372,-1596,-2120
-15976,-2412,-2864
-16108,-3552,-2788
-15036,-4540,-3732
-14420,-5204,-5256
-18400,-3188,-7164
-20120,-1364,-7788
-18288,-4476,-7464
-16772,-6492,-6744
-15312,-7388,-5600
-13444,-7088,-6988
-12320,-348,-7300
-10188,3024,-4864
-8248,6000,-6296
-9544,10276,-6856
-10800,11936,-6472
-11448,12452,-5260
-13248,10172,-6032
-15052,7684,-5260
-16840,552,-5840
-28812,-6428,-12376
-32768,-32768,18832
-28180,-32768,14048
6752,14036,1748
-32768,9768,-20004
-17160,-17960,-3568
-14176,-7848,-4800
-17796,-8048,336
-16344,-432,-4220
-16944,-1232,-3612
-15872,-4328,-4980
-15120,-3372,-7220
-13828,-5736,-8004
-12488,-5880,-6904
-14992,-3348,-2332
-15728,-936,-2404
-18120,-904,-2092
-15720,-2280,-2444
-14684,-2560,-3780
-16532,-5524,-3604
-15928,-3816,-4436
-15864,-3308,-6968
-15944,-3716,-7024
-15916,-3188,-6904
-17356,-2444,-6552
-17328,-1180,-6716
-17832,-724,-6672
-17612,-2276,-5856
-18004,-3672,-5280
-16872,-1904,-5924
-15532,-3524,-5160
-13660,-2380,-7092
-13468,1488,-4932
-12884,5988,-5540
-12320,9172,-3892
-11828,12892,-3268
-13640,11436,-1796
-14084,12488,-1376
-15236,6644,-2408
-16836,-9864,-3136
-16456,-27936,2900
-14004,-32768,3848
-11820,-32768,1984
-13860,-32768,-8728
2528,4668,-13812
-19504,-7388,-13300
-21216,-472,-3024
-18016,808,-716
-18152,352,-804
-18336,-2620,-852
-17392,-4032,-4164
-16376,-3580,-4912
-15740,-3596,-4840
-15844,-3416,-5028
-15204,-3936,-4356
-14968,-2252,-3864
-14260,-3116,-3052
-15140,-3332,-3360
-15216,-372,-3224
-14252,-3532,-2456
-14204,-1748,-4636
-14236,-2072,-5676
-14040,-1540,-5588
-14952,-3148,-4364
-15148,-1672,-5588
-15252,-224,-7296
-17392,-512,-7728
-18240,-1588,-5488
-19292,92,-5256
-20792,-1428,-5392
-22440,-2916,-5608
-21488,-2780,-5548
-20068,-3740,-5744
-19580,-4020,-5604
-17576,-4660,-2740
-13228,-6112,-3072
-12948,-11324,-1892
-11448,-12100,-2608
-10632,-436,-4260
-11224,5564,-8840
-10728,9888,-8844
-10432,10828,-9736
-9024,12508,-9392
-8184,13272,-8908
-8884,10072,-8136
-12892,7244,-7100
-17120,1188,-3224
-19836,-19992,-5340
-20080,-32768,6264
-15252,-32768,9992
-22040,-32768,12776
4436,13732,-3684
-20868,-2968,-16556
-21612,-7200,-8692
-15720,-5364,-4432
-17768,-6756,-2132
-16720,-6136,-3224
-17736,-2124,-2124
-17488,-2096,-3728
-16500,-1944,-5444
-16232,-1644,-5828
-14412,-3212,-7488
-13652,-1964,-7220
-13196,-1208,-6360
-13372,-2520,-4676
-12572,-5148,-3820
-14152,-4212,-3888
-13980,-4340,-5240
-13420,-7584,-3036
-12284,-4432,-1228
-15188,-2552,-3692
-16332,-2516,-6804
-16436,-5012,-6160
-19740,-2060,-6448
-23212,3768,-8808
-23324,-3944,-9132
-22836,-7376,-7496
-20352,-5988,-5584
-17624,-5556,-5548
-14024,-32,-7252
-10812,11172,-1556
-9680,18176,-1248
-4688,19248,1476
-3464,19096,3736
-12384,8140,4136
-18588,272,996
-18232,-21300,4340
-17340,-32768,6356
-15096,-32768,-2512
-20132,5900,-20368
-3640,-3336,-32768
-32768,-9888,-3160
-12848,9864,5068
-21028,4,8736
-18196,-1288,3460
-18572,-6320,-1100
-17536,-6456,-3764
-16720,-4404,-6212
-16304,-4252,-7832
-15960,-1744,-7636
-13852,-2368,-6688
-16012,-268,-2928
-14592,-1720,-4216
-15760,-1996,-3464
-14440,-3352,-3424
-14456,-1336,-3584
-14776,-1312,-2948
-14448,-728,-2804
-13576,-1092,-4256
-14264,-420,-5320
-17548,-900,-5972
-18372,-2528,-6632
-16212,-4828,-6000
-19044,-3824,-6764
-19712,-4452,-6404
-20248,-4832,-5656
-17320,-5676,-3244
-16148,-10424,-1332
-13464,-2608,-1888
-11752,4892,-1296
-12520,7816,-2788
-11668,13252,-4788
-12468,12528,-6480
-12788,17292,-8680
-13048,17180,-8984
-12172,15956,-8540
-13860,10072,-5940
-18228,-8212,-10220
-22856,-32768,-2820
-19164,-32768,3492
-12824,-32768,10792
4636,19000,3808
-23508,1664,-15256
-12636,-16724,-9220
-13744,-16188,-2484
-14320,-12180,568
-19412,-3696,324
-18160,-3732,-368
-18268,-1020,-4280
-17088,-3120,-5516
-16036,356,-8300
-16492,-1028,-7532
-16248,692,-6920
-15020,1572,-5868
-16012,1432,-4588
-16956,352,-2624
-17048,-1732,-3088
-14312,-3332,-2936
-14960,-4124,-4224
-16324,-3532,-6396
-18140,-2944,-7340
-18680,-4144,-7504
-17520,-4504,-6276
-16648,-4632,-5940
-15028,-1896,-6048
-13460,10320,-6476
-11664,12560,-4748
-11268,15680,-5300
-13208,14500,-6144
-13724,10208,-5324
-15056,7572,-6992
-16432,3408,-5148
-18232,-4684,-5388
-18640,-24892,-660
-16516,-32768,4512
-18016,-32768,6956
-28984,-9924,3532
-6488,7496,-10504
-17884,-3824,-9752
-17700,-10224,-10048
-13676,-15628,-4892
-11140,-5960,-2000
-14264,-6708,-80
-15464,-4412,2516
-14000,-6284,2684
-15512,-2744,-1512
-14872,-3736,-6780
-13468,-3320,-8132
-14048,-4544,-8364
-16316,-2540,-7696
-17284,-2100,-5756
-17896,-276,-4312
-21036,1008,-5040
-26120,1956,-5732
-28564,104,-7092
-25168,-256,-6732
-17464,-7420,-4376
-17644,-4188,-8668
-7264,25304,-7284
-3524,29700,-4284
28,28084,-4560
-3980,21168,-4720
-13284,9892,1292
-24700,-14108,-8568
-25452,-32768,-4176
-24336,-32768,1304
-21856,-32768,1504
6696,32767,-4964
-1300,19228,-19632
-31300,-13632,-7328
-8408,1256,-696
-20172,-3884,-4692
-16260,-648,-5396
-19056,-4760,-1164
-18008,-5108,108
-17304,-4836,-3868
-17720,-4512,-4112
-19132,-656,-4872
-15732,-4956,-3272
-13568,-4908,-4360
-12736,-6500,-6104
-11820,-6916,-5264
-13404,-5980,-5008
-14396,-4336,-4584
-16508,-3480,-4544
-15552,-3264,-4008
-15076,-3560,-3360
-15156,-3084,-2936
-15264,-2744,-3708
-15596,-3072,-4512
-14624,-4040,-5624
-13552,-5392,-4940
-12728,-4476,-5092
-13260,-4020,-4812
-15444,-4488,-5112
-16104,-4260,-5036
-18304,-3740,-5328
-19060,-4524,-4788
-18916,-4596,-4524
-21808,-2328,-6620
-20688,-2576,-7672
-18516,-6256,-6380
-16884,-10988,-4344
-13312,-5840,-5200
-8576,9936,-6376
-8600,12264,-5956
-9468,14364,-4784
-10636,12968,-5180
-13640,9896,-1836
-15788,7628,-3556
-18384,-7992,-5540
-19440,-21384,1032
-18216,-32768,2732
-9372,-32768,6792
-9688,-32768,5688
-11116,-32768,476
-700,-3144,-16164
-13872,-4560,-19172
-27704,-788,-5248
-23500,168,332
-18288,3600,160
-19268,20,556
-19068,-1356,-1692
-18488,-3320,-3136
-16920,-2924,-3652
-16088,-1252,-7588
-15508,-5992,-7820
-13868,-8808,-7448
-14512,-4792,-5288
-13504,-4860,12
-14816,-1512,-248
-14688,-352,-4488
-15200,-864,-5872
-16776,-1812,-6704
-17900,328,-5336
-16232,1620,-5096
-14328,0,-3608
-15428,0,-4004
-17288,240,-3960
-17288,-4216,-6064
-19488,-7512,-7656
-17832,-8200,-6476
-16740,-8432,-5336
-15856,-8472,-5188
-15312,-9252,-4888
-13032,-9796,-4640
-10396,1268,-5204
-7188,9060,-5304
-6912,10188,-6128
-9816,8204,-6556
-11356,7584,-5772
-13828,9224,-6292
-17604,6472,-4920
-21352,1440,-2600
-24508,-11784,572
-18516,-15196,-228
-13888,-28224,1708
-13844,-32768,5672
-16016,-32768,4692
-16188,-1756,-2644
-5940,6708,-16904
-26040,-6272,-11764
-18248,-3844,-1744
-16644,-2412,-220
-18828,308,1332
-18788,-2468,-3084
-15496,-2312,-4736
-15552,-2612,-5080
-16212,136,-6144
-15996,-4724,-6076
-15404,-6580,-5056
-14724,-4912,-6004
-14664,-4972,-5248
-15060,-3700,-3724
-14360,-2100,-3924
-15044,-1032,-3356
-14184,-1532,-4160
-13968,-1492,-6024
-14972,-2240,-6788
-15768,-3036,-7184
-15520,-2664,-5372
-17764,-2104,-3024
-20396,-948,-1824
-19944,-1860,-1652
-20880,-3352,-3004
-20696,-4492,-4748
-18088,-7232,-4712
-15912,-8536,-3204
-13464,-10944,-2596
-12844,-10168,-4124
-12168,-9300,-4508
-11308,-10164,-4488
-11376,-10728,-4196
-10844,-9032,-4600
-10496,-7956,-4636
-10852,-6888,-5668
-12724,-6208,-6152
-11776,-2960,-7080
-11108,-2624,-5008
-10832,-2112,-4968
-12260,-416,-5792
-13776,628,-7056
-12200,5576,-5720
-11400,4036,-5188
-11412,6200,-4044
-10876,1792,-3328
-11148,-4108,-528
-17280,-9380,4972
-21864,-18312,2924
-17276,-30776,4520
-15444,-32768,2012
-14856,-32768,7404
128,9904,12068
-15944,-7008,-17168
-21904,4416,-12516
-22260,-4228,-4800
-19856,-7388,-4092
-18108,-4016,-2576
-18136,-2304,-2396
-15816,-4612,-4252
-14576,-4908,-6536
-15104,-5100,-7688
-14948,-3952,-7012
-14380,-2440,-6076
-15044,-3548,-4468
-14336,-3704,-3276
-14852,-1348,-5420
-15608,-1148,-6284
-15584,-1676,-5612
-16196,-1044,-7072
-17116,-1404,-7128
-18016,-1276,-4624
-16432,140,-4940
-16280,-3172,-5276
-20092,-2932,-6040
-18544,-1160,-5696
-18184,-2492,-5220
-17440,-5200,-4748
-18916,-5892,-5448
-17604,-2976,-4356
-16228,-2536,-4108
-15716,-3588,-3312
-15436,-1052,-4464
-12480,5256,-4724
-11380,8076,-6036
-10576,9784,-6388
-10896,10296,-7644
-11928,10644,-7356
-13444,9380,-7768
-15304,-7928,-3036
-18284,-13276,-224
-5208,11464,-2452
-11816,2984,-8104
-17512,-14540,-9624
-17484,-32768,2736
-15264,-32768,4988
-15408,-32768,5252
-18620,5316,-720
-2872,172,-18244
-26172,-2452,-9268
-19492,-4220,-3840
-18676,-2980,28
-19140,-1272,-692
-18804,-3792,-2616
-18328,-3168,-4092
-17236,-3220,-5720
-18052,-5608,-6332
-17020,-996,-8428
-14472,-7148,-5120
-13460,-3668,-2688
-11640,-3276,-1256
