AcX,AcY,AcZ
-14084,-3448,-1648
-12528,-8260,-2496
-18532,-18236,-11500
-14860,-10556,-16120
-15268,-8972,-3264
-16072,1436,-9704
-16888,3220,-5620
-15104,5028,-6588
-15320,-208,-4988
-16548,-5088,-7280
-15804,-4644,-5068
-15784,-2976,-4980
-16032,-1324,-5640
-15584,-380,-5996
-15604,-924,-6044
-15720,-2636,-5656
-15628,-3628,-5588
-15880,-3500,-5584
-15644,-3100,-5480
-15732,-3312,-5780
-14624,-2576,-5536
-15172,-1756,-5864
-15116,-1824,-6592
-15388,-1636,-6716
-15804,-2376,-6620
-16488,-620,-6320
-17284,428,-7160
-18500,3220,-5152
-19104,4432,-7472
-20764,2552,-8188
-22572,2384,-6460
-24152,1076,-5576
-24092,-944,-6840
-24520,-672,-7500
-27100,220,-6964
-29124,2836,-6104
-31996,4120,-5944
-29508,7720,-6936
-31976,10172,-9904
-31904,2840,-8208
-28340,76,-4184
-24800,896,-8348
-23444,11292,-19864
-23704,8336,-21584
-11200,8852,-7636
-9328,-25608,-6340
-9284,-6668,1636
-3928,4192,-6176
-3436,6120,-10080
-2096,6368,-7932
-3896,1312,-5372
-5392,-1872,-3316
-6536,-2088,-2584
-6168,-916,-1908
-6984,-1056,-1804
-9600,-1932,-2196
-11604,-1996,-3468
-13468,-1008,-3160
-15596,-2424,-4448
-18704,-2520,-4216
-22984,-2404,-3872
-27352,-2344,-3240
-28816,-5140,-2848
-31352,-8724,-3160
-32768,-10788,-4156
-32768,-15072,-3884
-32768,-19412,-2748
-26528,-25832,-5640
-22820,-21744,348
-21020,-30764,-9056
-18444,-32264,-6804
-17484,-28856,-244
-14636,-27568,-1208
-26644,-28768,-4488
-27288,8300,-6528
-32768,32767,-8336
-25580,14608,-5852
-10824,-4608,1124
-16724,-7312,18832
-12896,-2840,1744
-12916,-880,-5136
-16212,-3788,-324
-21100,-16056,-7384
-11904,-6972,-16832
-16880,-10532,-17176
-15460,-3608,-3804
-17656,1784,-7840
-15984,3372,-4836
-15488,4268,-4888
-16152,1280,-4980
-16160,-2772,-4952
-14836,-4300,-4900
-15680,-4924,-5476
-16068,-4232,-6332
-16184,-2064,-5756
-15412,-1332,-4816
-15804,-2616,-4364
-15376,-3100,-4280
-15616,-2068,-3884
-15684,-1876,-5368
-15628,-3076,-5924
-14444,-2296,-6192
-15596,-3012,-5876
-18196,-2832,-7828
-16768,-2384,-7496
-17052,-1652,-6812
-17780,-156,-3952
-18128,744,-4584
-18816,2124,-4092
-20132,3800,-5612
-21492,184,-6992
-22704,-648,-6104
-22468,-1504,-6980
-24528,-1620,-8740
-27492,-364,-8720
-30952,2232,-7928
-32612,3624,-9552
-32188,6296,-11784
-32768,6068,-11392
-28976,-4052,-6724
-23928,-744,-4896
-19692,-7988,-9692
-12712,3948,-18576
972,15304,-22236
-6300,3784,-4364
-2712,12436,-4420
-3640,19264,-10216
-6332,15572,-5980
-6828,5384,-5304
-7904,952,-4472
-12188,3004,-3100
-14944,1324,-2460
-15672,-2612,-2932
-18428,-26452,-3740
-15112,-32768,1432
-7348,-30464,-2924
-7600,-19648,176
-10804,-9860,6492
-20496,-17520,2152
-22724,-23208,-1140
-32768,-32768,-3016
-2492,-32768,11136
-3700,-32768,20324
-984,14184,19820
-32768,15948,-796
-20480,-3700,-27548
-13520,-17308,-3976
-17536,-2548,-2092
-17384,-1048,-564
-17268,-2604,1904
-17452,-3924,-6004
-18632,-7940,-6448
-20388,-7304,-6668
-19300,-3236,-6260
-18648,-2048,-9988
-18056,-160,-4260
-16180,-880,-5528
-16588,-1844,-3084
-17160,-1508,-2220
-16440,532,-1648
-17908,-576,-2120
-16476,-972,-2400
-17280,-1308,-3980
-17720,-4116,-4832
-17172,-8684,-7024
-13964,-8680,-7540
-12672,-7544,-7704
-9356,-4172,-7484
-5392,8468,-7960
-6208,16692,-8748
-9056,10488,-7276
-12548,4168,-5768
-13184,-3216,-6644
-11928,-3568,-5736
-9328,-3832,-6112
-11528,13628,-3140
-18580,12336,-1492
-26552,8052,-1884
-22480,5496,-6596
-15348,-3040,-4236
-32768,-32768,-5696
-10284,-32768,-4276
7212,-32060,14792
-27088,22444,6664
-14772,-5432,-21720
-11816,-15188,-10284
-13764,-5792,-3328
-16852,-7316,-624
-18712,-6816,2436
-19364,-6556,-3028
-19492,-6844,-2136
-21104,-5280,-1944
-19956,-3008,-4804
-14592,828,-7296
-17656,-588,-4404
-17444,764,-1996
-17196,3476,932
-18672,4492,-996
-19480,2192,-3488
-17812,40,-6276
-17280,-2808,-6672
-18028,-2868,-5816
-17448,-2824,-8648
-16492,-4896,-10128
-6584,-6668,-7860
-2784,12668,-6252
-4984,22592,-6192
-12964,19968,-8808
-18972,7296,-6288
-19212,-2372,-2808
-14496,4352,-5608
-17968,16028,-7368
-18832,14596,-6740
-17760,8832,-5736
-11224,7400,-5596
-26900,-32768,-4876
-17764,-32768,-5532
16660,-32768,-584
-20972,25152,4808
-22304,4408,-13660
-10804,-14852,-18236
-12624,-8484,-2608
-14420,-15720,1304
-19216,-8804,3272
-20312,-1164,968
-20704,-8308,3388
-16944,-7456,1448
-17156,-5220,-5828
-17932,-5860,-9280
-17192,-2356,-8728
-15124,-1736,-5232
-14488,-840,-4092
-13924,700,-4388
-12412,-1312,-5940
-12592,-2692,-5040
-13896,-1444,-3708
-16364,2136,-2660
-19040,-312,-384
-19716,-220,-1252
-21048,-404,-4092
-22924,956,-7556
-22232,324,-8460
-22508,-836,-6172
-20588,-1348,-5856
-17024,-4992,-5572
-12800,-9076,-3580
-8032,-9936,-2612
-2372,-7608,-3192
1588,9284,-6488
656,24680,-12644
-4744,24504,-7884
-10852,20532,-4608
-19616,9112,-6932
-24796,3544,-7580
-28656,-2096,-12136
-25324,-7120,-11560
-20688,-12436,-6408
-18632,-22936,-3340
-28224,-32768,132
-32632,-32768,6468
15016,-32768,18608
-16812,32767,25424
-27464,-1088,-10272
-16564,-1376,-20188
-14188,-12460,68
-18880,-7152,-4384
-17692,-3148,-6784
-16044,2640,940
-15396,564,-1572
-14424,-4128,-4352
-14924,-5836,-4412
-14620,-4968,-6868
-15084,-5836,-6400
-15392,-3816,-5888
-15156,-2672,-4860
-16240,-2384,-4084
-16000,-2780,-2904
-16056,-3316,-2896
-16408,-1788,-4060
-17520,-3344,-3616
-16308,-2992,-2252
-16660,-3128,-2672
-17904,-2224,-4180
-19680,-28,-4252
-22292,100,-5200
-23040,1548,-5252
-23428,2392,-5368
-20776,4116,-5244
-20584,4528,-4048
-14748,3852,-2120
-7348,-3536,-2796
8872,-4836,-4412
7628,21696,-2400
-2664,27192,-5752
-17764,25016,-11388
-27380,7968,-5688
-32672,-10768,-7788
-32768,-32768,-9460
32767,-32768,216
-21312,32767,32388
-17308,-16904,14300
-16224,-6248,-28600
-14972,-8340,2144
-15940,-7012,-8400
-18452,-1684,164
-15856,-2732,-104
-16160,-5048,-3484
-14780,-4564,-3492
-15024,-4380,-7532
-14384,-3960,-6364
-15168,-1872,-6088
-15892,-2288,-5800
-14976,-476,-3272
-15536,628,-2692
-14940,256,-3640
-16000,1960,-4640
-17116,296,-7332
-15816,876,-7028
-16916,1592,-6520
-19336,-788,-7444
-20212,-3616,-5520
-19852,-636,-3552
-19952,-2592,-7740
-19432,-3528,-5196
-18612,-2356,-4156
-19260,-712,-3352
-19976,-2712,-2628
-18292,-2960,-1956
-16712,-4160,-2164
-12812,-5900,-3052
-7828,-4640,-3400
-3192,4048,-4528
-1904,5620,-6400
-2028,10788,-8556
-2292,14464,-10120
-9440,12980,-9284
-19948,5320,-7956
-23920,-15136,-6144
-26200,-32768,-4488
-28556,-32768,-84
808,-31040,11884
-21368,25228,5596
-16740,-7092,5060
-14592,-8876,-7048
-14396,-11724,-9952
-16560,-7048,-13388
-16064,-6976,-4652
-16884,-2228,-1072
-16832,-6168,744
-16896,-7264,-1936
-16036,-6912,-4860
-17200,-6248,-6736
-17100,-3740,-5484
-16496,-544,-3748
-16144,-940,-3268
-15104,-1212,-3676
-16388,-2220,-4892
-16048,-1968,-5616
-16484,-2584,-5640
-14636,-2568,-4368
-14360,-3832,-3544
-15944,-4164,-1796
-16180,-2016,-2072
-16904,-2000,-4796
-16432,-4020,-7160
-14704,-5768,-8492
-12596,-6740,-8760
-10688,-7416,-7836
-7992,-11080,-6072
-7940,-1284,-5584
-9024,2904,-5792
-10200,5188,-5480
-12208,5236,-5344
-14128,828,-4940
-15292,-5440,-4116
-15448,-5156,-3272
-17360,-9020,-4444
-16144,-13496,-3552
-15820,-15732,-1852
-15124,-22932,1460
-19092,-32768,2188
-5320,-11212,4172
-17620,336,4984
-17196,-1704,-728
-20404,1560,-11228
-19752,-5112,-14940
-18408,-896,-9988
-18352,1540,-2236
-17888,1904,-1816
-17848,744,-440
-17572,-2020,-3068
-18048,-4932,-3372
-18008,-6288,-6032
-16896,-3360,-8176
-14632,-2640,-13404
-16544,148,-8008
-13268,544,-5056
-15448,916,-1080
-16308,3916,2360
-13948,1748,3040
-13948,-3564,1128
-13012,-9216,-1572
-12868,-9444,-4740
-13912,-6076,-8216
-14580,-5660,-10564
-13588,-5936,-11284
-13584,-5948,-9568
-13980,-7820,-6104
-15636,-9644,-3584
-14856,-9020,-888
-16976,-5716,1236
-17092,-4800,392
-15808,-4304,-784
-14932,-1704,-1748
-13144,3344,-2524
-11816,9112,-3116
-13324,10720,-5152
-14976,9604,-6048
-14788,9028,-6132
-14660,7988,-6804
-13220,3404,-6696
-13440,-1032,-7876
-14464,-11020,-5572
-14384,-21912,-6856
-14608,-32768,-2520
-20008,-32768,-2060
4960,-32768,1104
-25276,16140,4948
-19204,-468,404
-19300,412,-11872
-15664,-6196,-1888
-16788,-5136,-3232
-16004,-2852,-2380
-15228,-1088,-3788
-15388,-2676,-4440
-15340,-3992,-5924
-14940,-4532,-6036
-14572,-4508,-5648
-14844,-3964,-4664
-15504,-4548,-4456
-15000,-4912,-3956
-15896,-4244,-4012
-15824,-3744,-4364
-16128,-2148,-4392
-16264,-2560,-4500
-16080,-2608,-3848
-15056,-2444,-4044
-15500,-1624,-4608
-15956,-1780,-4688
-15824,-1708,-5396
-15780,-972,-5320
-15292,-1316,-4716
-15856,-1544,-5960
-16208,-1596,-6616
-16544,-1508,-7100
-17764,-276,-7232
-18704,868,-6628
-18992,976,-6688
-18896,-1060,-5684
-18556,1124,-4188
-19448,-788,-7472
-18356,-540,-5672
-20772,168,-5456
-21188,-80,-6332
-18788,-1176,-5184
-18808,-2164,-5124
-12020,-4124,-5048
-2976,-8164,-5416
3848,4748,-5100
5352,14448,-3736
-1576,21644,-6192
-10160,20412,-6592
-21348,12800,-3780
-25816,-3040,-4768
-26440,-20408,-5256
-23432,-32768,-6908
-31884,-32768,5660
2284,-32724,8296
-20260,9048,5576
-22624,2168,-9508
-16792,-5616,-9256
-13896,-6208,-7956
-16300,-5056,-5136
-15800,-4092,-1560
-16472,-2252,-4552
-16376,-5736,-2904
-15256,-4844,-2800
-14208,-4132,-4348
-13904,-3432,-5896
-13852,-2508,-5660
-14180,-2756,-4968
-14380,-2696,-4464
-14612,-3264,-4388
-14128,-2328,-5460
-13576,-2284,-5692
-15040,-2192,-7068
-17116,-2792,-7932
-16360,-4212,-7656
-16524,-3180,-6824
-16044,-1952,-5004
-17256,-828,-4584
-16496,-1592,-3580
-16356,-532,-2348
-15456,200,-3360
-16412,564,-4808
-15856,-272,-6164
-14992,-100,-7136
-15356,780,-6704
-15836,808,-7384
-17516,556,-6592
-20904,-2032,-4840
-18816,-2192,-3868
-20888,-1628,-1360
-22500,-5140,-6788
-21712,-2704,-4620
-21948,-2232,-5892
-20708,-2284,-4184
-18356,-880,-2156
-13952,-3160,-1820
-7188,-7752,-184
1648,-10208,-112
7172,3412,-172
5212,6580,-2760
-1984,2600,-4528
-10232,-5360,-2076
-20740,-17200,-620
-19200,-32768,-316
-12748,-32768,-5180
-2908,-17168,6080
-13176,900,-908
-21156,-3448,1108
-16532,-2580,-2504
-14612,-5024,-8232
-15960,-6696,-9532
-17652,-4152,-10332
-18140,-3616,-8244
-18956,-3596,-6464
-17340,-3508,-4920
-18188,-3192,-3032
-17584,-3208,-2904
-18012,-2484,-3324
-16964,328,-3948
-16412,-544,-5856
-15648,-704,-3872
-16488,-784,-3624
-16900,-1200,-4296
-15944,-2700,-5072
-13488,-5264,-5504
-15236,-6980,-5616
-17064,-6840,-5108
-17436,-4396,-4736
-17360,-5184,-4532
-16428,-5764,-4388
-15600,-6788,-5296
-14280,-7772,-4644
-12656,-7968,-3956
-10716,-1200,-5256
-10052,4204,-6796
-9472,8848,-4076
-10200,11340,-4848
-10608,12672,-5472
-13984,12044,-6692
-19272,11876,-5436
-21900,3948,-7268
-19796,-1468,-7652
-18800,-19892,-10156
-16768,-32768,-3264
-27032,-32768,1760
-1728,-32768,6212
-16936,13904,5892
-21244,-5004,-10076
-13184,-3868,-13084
-16600,-4556,-3360
-17780,-2172,-6096
-17184,-2092,-4088
-17652,-4696,-3068
-17084,-6080,-1592
-15876,-4824,-1456
-15336,-5340,-3324
-11568,-6092,-9412
-9668,-5656,-8896
-11060,-3372,-7452
-12236,1356,-7472
-12640,372,-7244
-13344,-1232,-5428
-15260,-1256,-3156
-16688,-380,-1604
-18372,1444,-3140
-21704,-968,-4856
-21196,-3412,-5336
-20044,-5164,-6024
-19484,-6432,-4908
-18528,-5796,-5476
-17660,-5904,-4780
-16516,-5300,-3728
-15288,-6760,-3360
-14560,-7308,-1764
-14300,-7688,-2444
-12992,-6516,-2892
-13392,-7116,-3796
-13152,-8168,-3992
-14872,-7620,-4220
-15044,-8156,-4576
-16356,-5748,-3640
-14128,-3952,-4076
-10700,116,-5120
-8688,5508,-6104
-7372,9120,-5468
-6456,11144,-5224
-8004,10436,-5856
-11720,6660,-5220
-15520,2656,-3292
-18908,-1932,-4596
-19608,-15220,-9172
-22012,-31868,-5476
-27992,-32768,792
5256,-32768,-6328
-16684,22356,5544
-18612,-4972,9420
-19312,-1760,-10976
-16016,-3988,-4184
-16212,-6268,-6744
-17048,-3020,-3068
-16500,-5156,-4652
-17128,-3056,-3484
-16708,-3288,-4280
-17056,-2920,-5276
-16108,-3036,-5444
-15728,-2252,-4884
-15288,-3380,-4728
-13656,-2716,-6852
-15304,-6488,-5504
-14072,-5168,-6472
-13176,-3588,-4516
-14840,-3932,-4188
-15596,-4184,-2592
-13492,-3864,-3152
-15016,-3984,-3440
-15868,-3836,-3772
-16908,-3472,-5956
-18772,-3724,-7464
-19428,-3864,-7560
-18100,-3292,-7052
-18004,-3100,-6200
-17972,-2996,-5876
-16056,-3020,-5664
-13860,-5564,-5260
-10908,-7948,-4060
-6816,-4884,-4272
-4776,1456,-6612
-4020,2984,-4836
-5224,7168,-3600
-7984,7848,-3568
-14600,6720,-3376
-19876,1444,-3188
-19628,-10832,-3540
-21168,-27560,-2436
-16776,-32768,1052
2232,-32768,4604
-19816,14856,5840
-19552,-10188,7972
-21492,728,-15300
-19724,-1212,-10720
-16748,-3848,-9492
-15836,-412,-2424
-15336,508,268
-14908,-1628,-336
-15920,-3556,-3464
-16192,-6328,-5392
-15488,-5548,-6048
-15108,-2688,-6496
-16596,-3124,-5116
-14952,-4416,-4440
-13732,-3844,-4488
-15732,-3832,-2816
-15592,-2804,-4300
-17600,-1552,-5660
-18636,-2884,-9168
-18876,-3292,-8480
-19928,-2124,-6080
-19268,-2536,-3160
-18976,-4412,-2160
-16976,-5328,-3148
-14392,-6108,-4672
-12556,-6436,-6332
-11032,-6432,-6544
-11336,-9540,-7984
-6152,-5560,-7488
-3212,5716,-6692
-2880,10236,-6904
-5496,12560,-6936
-11364,10824,-5568
-17508,2836,-4556
-20260,-7948,-6860
-21784,-18472,-3680
-24000,-32768,-556
-15692,-32768,3220
-8832,20420,10868
-29192,10248,14468
-14984,-540,-10680
-16280,-4208,-8480
-16860,-6864,-7080
-17556,-2836,-3748
-16888,-2236,-1700
-17008,-4364,-1392
-15180,-6216,-2020
-15724,-7588,-3776
-13068,-6364,-4368
-12212,-4436,-4632
-14244,-3712,-4664
-14888,-3408,-3976
-15152,-3288,-3920
-16168,-4284,-4656
-15760,-3356,-5120
-15716,-1652,-6148
-15744,-1016,-6896
-15044,-1708,-7428
-16980,-1392,-5876
-16192,-3264,-6376
-15772,-4636,-6516
-15708,-5280,-6860
-17236,-5104,-7252
-15980,-5508,-7048
-14520,-5756,-6520
-13560,-7908,-5084
-11712,-8144,-4276
-12128,-1052,-3728
-11672,1768,-3648
-12952,3740,-4548
-15184,2940,-4968
-14576,1124,-5108
-14328,4320,-5836
-14204,2096,-6040
-13288,1260,-5480
-12688,-472,-4568
-15080,-3152,-4372
-14640,-13548,-2304
-14540,-11620,-1396
-17900,-30388,2088
-20076,-32768,-4800
-5056,-19564,3440
-8052,-2968,2696
-18312,-3740,-1128
-15348,-2624,-7388
-14948,-5068,-9348
-13260,-5032,-8688
-15892,-3756,-8804
-18256,-4420,-6716
-18916,-5644,-5240
-18272,-4688,-5608
-19200,-2756,-3316
-18372,-3956,-2012
-15128,-3336,-4300
-15764,-680,-2952
-17676,952,-2520
-18684,128,-3004
-17656,272,-4012
-18696,-664,-4936
-18080,-140,-4512
-18500,-1052,-5868
-18472,-1904,-7180
-15036,-1936,-8576
-13600,-3404,-9388
-10992,-6960,-9260
-5796,2256,-7568
-5756,10564,-8516
-6604,13932,-8008
-8960,16900,-8016
-14560,14632,-7824
-20516,8984,-5804
-22276,-4996,-5588
-21836,-20872,-4580
-17516,-32768,-1792
-25480,-32768,5180
-2056,-32768,10780
-22000,20936,4656
-18616,-4896,-9276
-15416,-8788,-16276
-17544,-8012,-5656
-18456,-3252,-3384
-16892,-2788,4024
-18248,-3356,-1608
-17288,-7500,-3492
-17172,-2512,-3308
-13620,-2572,-5840
-13384,-3036,-4468
-14404,-1532,-4524
-13824,-1356,-4296
-13036,-6464,-4256
-13540,-6380,-4084
-13984,-4392,-3476
-15360,-3808,-3988
-16804,-3744,-4396
-18396,-2484,-5124
-15656,-1264,-5776
-18328,-448,-5720
-20464,148,-5036
-21880,252,-4716
-21932,1604,-4176
-20736,972,-4808
-20028,-1360,-4640
-17312,1260,-4624
-7704,-2800,-3472
-3240,10156,-2736
-5228,18468,-1720
-13352,22404,-1428
-17420,20288,-4216
-25676,14768,-4740
-15800,-32768,-5428
-9060,-32768,1404
-14532,-32768,8628
-5112,-32768,-11464
-3004,-23120,-6260
-14480,-1004,-18024
-16856,-3360,-28116
-21344,-8076,-26356
-22384,3532,-5296
-22052,11996,10532
-19580,1944,7940
-16556,-5612,1556
-14928,-5400,-3180
-14780,-3444,-5060
-14040,-5608,-7996
-15060,-5596,-8156
-14916,-5228,-6716
-15264,-3380,-4472
-15636,-2668,-3744
-15580,-3396,-2840
-15688,-3784,-2116
-14340,-2368,-1944
-14716,-2472,-2776
-14184,-4544,-3696
-15424,-5052,-4564
-16988,-2392,-5232
-17676,-2236,-5668
-19448,-1748,-4672
-18388,-1376,-4848
-19724,-1112,-4344
-21288,-88,-5952
-21044,1248,-6916
-20504,-508,-7420
-18692,-1728,-6564
-16892,-3960,-5796
-14732,-3652,-6220
-11268,-6552,-8464
-6264,3480,-7356
-4356,10452,-7824
-5100,15256,-6016
-8292,16952,-3820
-12828,17936,-3360
-16744,5448,-2356
-19176,-4548,-3412
-20792,-30640,-4520
-19916,-32768,-624
348,-32768,1952
-14512,22180,4940
-19164,3080,17616
-15708,-2744,-7092
-16864,-12576,-3548
-15680,-9036,-4040
-18300,-3860,-4908
-18744,-4648,-2320
-17612,-2092,-2972
-17504,-4812,-1992
-17384,-4004,-2128
-16404,-3920,-3324
-15048,-4596,-4228
-13312,-4948,-5004
-14332,-5136,-5460
-14152,-6520,-7228
-14936,-5916,-6148
-15276,-4144,-4368
-14652,-3584,-3116
-14696,-4256,-2652
-15192,-4360,-2472
-16880,-3816,-3688
-17212,-3300,-5228
-16256,-3248,-6468
-16780,-1500,-6372
-17336,-3188,-6956
-18524,-4408,-6796
-17540,-4316,-6828
-18780,-1780,-5356
-17224,-2680,-5112
-14416,-2104,-4480
-8972,-1904,-2648
-1376,2552,-3100
128,13016,-2304
-7972,17100,-3472
-17932,2536,-4912
-20152,-11996,-3940
-19952,-32768,-3208
-2972,-32768,1120
-14368,10600,6876
-18984,3380,8544
-15256,-4560,-8456
-18704,-2108,-8080
-22008,-8908,-8312
-22752,-76,-8344
-20044,-2092,-10180
-19240,-1192,-3200
-17920,-3148,560
-14800,-2760,-1968
-13796,-5708,-8052
-12508,-4840,-6920
-13312,-3504,-6880
-14136,-2656,-5240
-15200,-1696,-2656
-14624,-2156,-1584
