AcX,AcY,AcZ
-15656,-3684,-6624
-15568,-3588,-7388
-16020,-1908,-7464
-14776,-384,-8032
-16268,-1164,-7224
-15972,-288,-7196
-15720,1676,-7288
-14904,-312,-6960
-12480,-3596,-6552
-9560,7996,-4352
-10004,16144,-7100
-12004,18228,-8380
-14092,16192,-8304
-15408,12416,-6556
-16904,7040,-6128
-11432,-26600,-8612
-21872,-32768,-1976
-15064,-32768,14964
-16044,-32768,9532
-804,9588,2000
-19960,1632,-10540
-18292,-3476,-3648
-17652,-4632,-6628
-15340,-4888,-4952
-17492,-4056,-4960
-17172,1832,-2904
-17156,888,-3704
-15776,88,-6684
-16184,-540,-8836
-15144,-1180,-10116
-15912,-2084,-8076
-15272,-1920,-5920
-15624,-2144,-4976
-14792,-1216,-4288
-16024,-648,-3728
-17212,-840,-4380
-19452,-40,-4628
-16916,80,-5632
-15628,1748,-6288
-17052,-1728,-4992
-18728,-2632,-5068
-19480,-1560,-5116
-17876,-3404,-5280
-19284,-5080,-3768
-16720,-3664,-2420
-12064,1264,-3416
-9948,10584,-1848
-10612,16764,-2892
-11272,17676,-5736
-11332,14232,-5428
-12928,9784,-6368
-15576,6340,-7740
-18092,2988,-9352
-17540,-268,-6888
-16344,-1156,-7844
-17268,-17684,-9212
-24740,-32768,-2128
-25604,-32768,1964
-21368,-32768,504
668,28412,-8608
-12580,-1052,-16524
-23808,-6576,-1004
-13404,-4080,-300
-16440,-7488,2608
-16764,-2372,-108
-16520,-2360,-2816
-16124,-6212,-2852
-16016,-6100,-3500
-15892,-4876,-5176
-15664,-4624,-5280
-15080,-3136,-4328
-14880,-2816,-4612
-15380,-3888,-4340
-14976,-3172,-3564
-14860,-3092,-2828
-15264,-3216,-1760
-14168,-3492,-576
-14392,-1236,-2140
-15392,-2396,-3720
-15780,-3584,-4532
-17404,-1292,-5252
-15768,1100,-5044
-16660,2576,-5388
-18120,1616,-5548
-18048,60,-6864
-17536,-1608,-6624
-18172,-3908,-5552
-16836,-3620,-5260
-16020,-3324,-4460
-15140,-1876,-2460
-16604,-3192,-2344
-15644,-4568,-2340
-15472,-4892,-3564
-14816,-4524,-3668
-13060,-7296,-5548
-11920,-3648,-7112
-10872,2532,-6988
-9976,7776,-7632
-9340,10164,-8396
-10496,12576,-9356
-12476,14920,-10032
-14192,14904,-10352
-17340,4164,-8144
-18460,1140,-7280
-13652,-32768,-7048
-28148,-32768,6004
-15048,-32768,21412
-14224,5928,9340
-3732,1724,-4864
-22952,4432,-6408
-18572,-7956,-8988
-15756,-8656,-8416
-15464,-1064,-5404
-16016,-300,-4960
-16032,316,-2412
-16932,-1804,-2348
-16524,-4768,-3628
-15296,-5024,-6404
-14252,-5880,-7296
-14252,-6060,-7172
-14324,-6040,-6112
-15136,-4828,-5676
-15256,-4176,-4120
-15828,-3880,-4340
-17232,-4648,-4580
-16544,-3704,-4280
-17284,-1828,-4772
-18372,-3172,-3112
-16264,-2204,-2520
-18096,-772,-3636
-18752,1656,-6000
-18920,2684,-8148
-19404,1092,-8480
-18820,208,-8064
-18040,-1048,-7008
-16544,-608,-7024
-16680,-5596,-6488
-14688,-6416,-4668
-11872,-5772,-5432
-7772,7864,-6272
-3936,17484,-5084
-3084,19372,-4816
-5996,17784,-5148
-11200,14864,-7844
-17764,12860,-8220
-20432,3132,-6568
-25660,-11236,-5828
-20700,-32768,1560
-23376,-32768,2864
-27668,-32768,7944
-30628,23400,2228
1532,5080,-13024
-32768,-6396,5464
-14948,5380,-2412
-16804,-7316,200
-17760,-656,-492
-14200,-3732,-6236
-15028,-4868,-4904
-15764,-4364,-4980
-14376,-116,-4880
-14592,-1300,-5296
-14348,-4860,-5948
-14748,-5452,-5888
-15788,-2412,-4240
-15820,-864,-3516
-15352,-120,-3828
-15456,-652,-3884
-16192,-108,-5384
-16900,28,-6164
-17348,884,-7048
-16728,572,-8116
-16320,124,-6684
-17192,-88,-4360
-16808,1028,-4076
-16544,1628,-5032
-17660,1156,-5916
-17056,-200,-5936
-16524,-1132,-5732
-16668,-1328,-5820
-18112,-1840,-7852
-17888,-540,-4872
-18400,-2312,-5140
-20200,-2136,-5000
-19636,-248,-4596
-18076,2448,-5536
-13496,2676,-6456
-8356,11944,-7388
-4936,15936,-8992
-4320,16652,-8580
-4660,11720,-7304
-11196,4580,-11364
-17556,-13512,-8832
-20376,-32768,-2000
-20160,-32768,4292
-22656,-32768,7472
2268,24872,21276
-13720,14748,-16780
-23200,-1016,-3648
-14100,-12796,-7244
-15732,-10728,-1876
-16864,-7720,-7212
-17260,660,-7284
-18324,-4692,-4316
-17876,-3756,-2304
-17700,-2352,-2432
-16160,-2512,-4176
-15692,-2268,-4828
-14416,-3540,-4780
-14216,-4616,-3324
-13016,-4768,-3992
-11792,-8036,-4320
-12276,-7400,-4268
-12456,-6352,-5968
-12832,-4356,-4488
-15132,-4276,-4972
-17536,-304,-7136
-16608,-800,-6956
-19072,1080,-7344
-19112,880,-7008
-18308,-560,-7432
-20644,1632,-9488
-18708,-172,-5648
-18268,-76,-5956
-16736,-860,-4460
-15916,-2156,-3332
-14884,-3588,-2452
-13592,136,-5340
-11012,11128,-4400
-10928,16368,-4252
-10776,20388,-7448
-12860,20820,-10340
-14620,13160,-10356
-17064,4504,-8700
-19772,7332,-9300
-13348,-15620,-16400
-20760,-32768,1656
-26380,-32768,8320
-19144,-32768,8072
-20364,-6400,4840
-1500,9176,-7512
-18924,2456,-12656
-15540,-8704,-2908
-13260,-6488,-4456
-16180,-1408,-792
-17068,1544,-1336
-17768,-1464,-740
-16088,-4772,-4052
-14680,-5048,-6192
-14692,-4920,-7880
-15428,-1592,-9064
-15348,-1284,-7312
-16160,1000,-5644
-16928,824,-4308
-17988,1648,-4024
-16960,1024,-4044
-16780,920,-4472
-16748,1976,-5056
-16780,372,-3940
-17848,1132,-6708
-16344,-836,-7436
-18152,-4196,-5260
-16136,-3252,-4780
-15148,-2428,-4328
-16108,-3312,-4444
-16356,-2628,-5200
-16604,-1688,-5104
-15692,-2144,-4156
-15748,-4672,-4236
-15236,-6868,-4240
-14716,-7000,-5200
-14760,-6616,-4860
-14956,-6884,-4268
-12844,-7900,-2744
-10532,-12060,-1444
-7316,-11640,-1268
-2448,-116,-4080
600,3724,-4524
-880,6884,-5468
-9804,3620,-6744
-10696,2668,-5768
-14268,-64,-4824
-16544,-13456,-1508
-21448,-32768,1400
-28808,-32768,8544
-8112,23260,22548
-14476,13412,-7032
-21184,-1704,-12380
-20108,-1600,-14008
-19652,-6136,-3312
-17652,-1680,-840
-18048,-1208,-2728
-18432,-6624,-3904
-16612,-7504,-5092
-16604,-7140,-7104
-16516,-5616,-4488
-16100,-3772,-2492
-12768,-1848,-3584
-14340,-2904,-3072
-15880,-716,-3560
-18984,-696,-5692
-18520,-316,-6716
-19188,-2272,-8104
-18424,-2992,-7944
-17692,-2884,-5672
-16572,-4908,-3992
-13188,4784,-5296
-11624,14868,-4688
-12796,18464,-6892
-13900,15764,-6764
-14480,13092,-6588
-15880,9772,-7368
-16504,8692,-8484
-17188,5472,-8904
-18832,-5816,-4788
-24204,-26080,736
-13584,-15328,2296
-10608,-9840,-6620
-15412,-17940,-2836
-13924,-24172,-2312
-15276,-32768,-1592
-15980,-32768,-4852
-2916,9352,-7168
-11428,-2320,-19236
-17984,-12992,-8440
-14164,-884,-1048
-15404,-4080,3040
-17656,3012,6524
-18856,1244,1352
-18168,-1884,-2544
-17764,-3480,-5288
-14212,-3196,-6212
-16276,-4768,-4172
-15248,-2312,-4408
-15348,-3368,-5648
-15900,-4304,-4980
-15412,-4572,-4548
-15408,-4208,-3368
-16220,-4064,-2820
-17340,-3248,-2468
-17280,892,-2432
-16368,3360,-5596
-16284,1800,-6348
-16408,932,-7812
-18296,-40,-6952
-19196,-148,-6128
-19140,260,-6216
-18452,152,-6004
-17896,-2120,-4592
-17360,2184,-5936
-17584,1684,-5968
-16700,-936,-5740
-17960,-3436,-5792
-18624,-4008,-5196
-17224,-6924,-4792
-14928,-10764,-4764
-13284,-8528,-6088
-7396,3224,-7328
-4656,6124,-5736
-3088,10096,-4100
-3340,11556,-4464
-3748,8028,-5000
-6384,136,-2412
-12528,-7560,-8480
-15580,-21056,-3824
-18824,-32768,380
-24948,-32768,4804
-30368,-13320,3128
-16176,16892,15280
-12204,-388,-3732
-22156,-1524,-8156
-19840,-8624,-9528
-17600,-5904,-3140
-18940,-2368,-5572
-17096,-372,-3496
-18744,-4272,-4968
-18180,-3888,-4748
-17332,-3732,-4072
-15012,-3108,-3268
-14296,-1440,-2660
-14052,-296,-7312
-14872,-2768,-5148
-15032,-1604,-5444
-17776,-2516,-6132
-16280,-3648,-5984
-17104,-4788,-6940
-18184,-2160,-7372
-16392,-1996,-6880
-14728,-4236,-6328
-14712,-6156,-4680
-13828,-6556,-3612
-12452,1556,-2992
-11744,6284,-2904
-10916,11344,-3788
-12248,10380,-5324
-13024,11036,-5620
-14400,7704,-8000
-14500,3528,-6300
-14168,-184,-5472
-13792,-2956,-4748
-20468,-8988,-7768
-21260,-32768,-2648
-25088,-32768,5012
-18556,-3776,1392
-700,3352,-9296
-24860,212,-5852
-20596,2560,-280
-16268,-4700,-860
-15540,-2360,-2984
-18440,-3848,-3164
-15036,-2584,-5804
-16076,-3472,-4224
-16764,-4496,-4040
-16328,-3888,-3448
-16900,-3704,-3976
-17872,-2100,-4404
-16516,-640,-7392
-15900,-56,-5984
-17308,1868,-5196
-16284,608,-6536
-18088,252,-5196
-18544,-612,-4792
-17160,-1032,-2336
-18140,-980,-2080
-18144,-1444,-2248
-19876,-420,-4176
-19784,-456,-4640
-19616,228,-4444
-17508,-784,-4060
-15756,-1332,-5488
-13608,-7056,-3396
-12216,-14360,-1464
-5600,1616,-5216
1108,17636,-6960
3512,20616,-7340
-804,15708,-8404
-7900,7180,-5696
-17332,-1996,-10144
-23476,-16876,-6064
-26212,-32768,-3380
-26576,-32768,1696
-22284,-32768,2368
-14076,11592,7584
72,16692,-16592
-30896,-4536,-9472
-14516,-2472,-2912
-19852,-2340,1672
-18076,692,600
-17360,412,-4672
-17420,-4504,-5276
-15384,-5804,-7252
-15192,-4304,-6480
-14252,-3660,-5900
-13992,-2708,-4944
-14584,-2740,-4840
-15408,-3008,-4128
-16224,-3172,-3644
-16440,-2684,-3032
-16596,-1044,-2856
-16824,-1036,-2916
-17580,-1384,-2916
-18552,-156,-3564
-18180,820,-4960
-18372,-320,-5560
-19380,1256,-7356
-19080,1780,-7908
-18948,3152,-9304
-19072,2728,-8444
-18884,1368,-7176
-17352,-1900,-5684
-15808,-1428,-5956
-14480,548,-5276
-11120,6180,-7144
-7844,17144,-5392
-4972,19444,-3496
-5412,19828,-6300
-7748,20764,-7700
-11380,16096,-6408
-16704,9836,-5844
-19676,-10652,-16424
-15116,-32768,-5768
-23364,-32768,-3592
-32768,-32768,8052
4484,31992,6568
-15040,-7992,-9224
-21152,-3260,3224
-18828,-4368,-2596
-16952,-9360,-4944
-14632,-8796,-7360
-16120,-4832,-6212
-16704,-4656,-5864
-15980,-3032,-4704
-13956,-4288,-5460
-12716,-6280,-6784
-11592,-6236,-8524
-10396,-5868,-8148
-11568,-3920,-7308
-12676,-2436,-4100
-14496,104,-2704
-15460,1052,1452
-16688,652,2624
-18180,1204,2208
-18340,1584,-804
-16716,-484,-2972
-17700,-2488,-5824
-18060,-5960,-8276
-17816,-5764,-9020
-18104,-4324,-9732
-17268,-5080,-8312
-17088,-5772,-5388
-17364,-4848,-2892
-16648,-4456,-1200
-16848,-1636,-1584
-15684,-2824,-664
-15632,-5160,-1060
-13800,-5408,-2396
-12836,-3600,-3988
-12464,-2296,-4628
-11508,-748,-4560
-10604,2888,-5120
-11052,3564,-6160
-11948,4012,-4660
-12476,2476,-3300
-12752,1384,-5116
-12292,-440,-7768
-13296,-4412,-6240
-13908,-13008,-4828
-17460,-27904,-784
-15136,-26640,712
-10700,-28028,-3968
-10836,-32768,-3316
-12532,-14028,-2984
-8348,-1300,4480
-11556,-1916,-9940
-14396,2732,-11820
-25024,-3060,-11412
-25736,-156,-3520
-19296,6312,-2180
-19876,6096,1904
-17072,2432,232
-17236,-204,-2016
-17420,-744,-4364
-16316,-3156,-7816
-17252,-4980,-8404
-15952,-4720,-8056
-16052,-3788,-7180
-14932,-4724,-6340
-14188,-5556,-7168
-14792,-6848,-3428
-14532,-4360,-3972
-16176,-1836,-3976
-17976,-1260,-5568
-19284,-856,-6484
-18992,-916,-4972
-19904,-640,-4884
-20092,-812,-5952
-19504,-1132,-5908
-20172,-3528,-3776
-15084,-2384,-3468
-11860,12868,-2992
-12132,17476,-4968
-12444,18920,-7380
-13308,16064,-9808
-17632,-5704,-4100
-28764,-20648,6812
1036,23992,-7372
-7316,8212,-14608
-16512,900,-15440
-24216,-32768,-5592
-19648,-32768,1360
-15584,-32768,2180
-25712,-32768,-4080
5616,10816,420
-17496,-1984,-14736
-17640,-7604,-4732
