AcX,AcY,AcZ
12308,13784,-2296
7220,8224,428
-5396,-4112,-1444
-19712,-22020,-2884
-27904,-32768,4156
-27148,-32768,6416
13956,29340,7956
-22636,-292,-26132
-24816,-5576,-14828
-21632,-1488,-8032
-19040,1696,6944
-18604,-1020,588
-16644,1144,-3236
-17572,-6036,-3724
-16664,-4600,-3476
-16856,-3896,-4776
-15012,-2396,-5168
-15552,-3724,-6704
-13660,-6532,-4240
-13852,-3888,-2308
-14432,-3168,-2532
-15968,-4468,-2188
-16532,-3832,-3420
-15876,-4652,-4216
-15188,-5116,-4944
-15220,-4768,-4972
-15064,-5576,-4820
-15160,-6036,-4304
-13744,-5120,-4568
-14496,-4348,-4812
-16268,-3196,-5356
-16020,-2280,-6256
-16104,-1712,-6416
-16304,-912,-5940
-16072,-1292,-5736
-17152,-2352,-4000
-17756,-2984,-4664
-18352,-3236,-4264
-18348,-4036,-3548
-17908,-5072,-4248
-16632,-4952,-4060
-14576,-3648,-3864
-9100,-1460,-3524
-6140,1116,-3828
-3752,2440,-4920
-3268,3048,-6392
-7720,-3716,-5076
-10136,-6808,-5144
-11840,-11292,-3684
-15456,-18904,-2024
-16276,-29000,4416
-16264,-32768,6328
-15760,-32768,9136
-476,7336,14828
-11328,-10520,1496
-16012,184,-1096
-20880,1280,-8572
-19476,-5236,-12236
-12228,-3512,-17016
-19432,-6124,-9496
-18556,-232,-1680
-19528,1832,68
-18708,448,-1912
-17960,-2952,-4940
-17548,-3736,-6968
-17724,-3100,-7432
-18416,-4144,-7920
-21812,764,-6176
-16204,68,-4252
-13844,-336,200
-17272,-568,-1112
-18728,-176,-1800
-19880,-1388,-4180
-19232,-840,-5676
-21752,-2188,-7364
-18656,-7588,-7400
-15352,-8604,-6376
-13360,-6512,-5728
-11664,-9452,-6340
-9124,-9700,-5000
-9108,-3728,-5976
-4904,6648,-5696
-4772,12176,-7100
-4956,14584,-6572
-6372,14224,-7172
-8932,11388,-7084
-10704,8340,-8216
-16672,2976,-6568
-22320,-3136,-9108
-22820,-22748,-3956
-16180,-32768,152
-32768,-32768,3816
32767,15772,2728
-31468,-892,-17672
-21444,-3396,-736
-17768,-2200,-1836
-13956,-6396,-444
-17184,-1624,-4468
-17240,-1116,-5148
-17348,-1116,-5992
-16396,1116,-4728
-15216,76,-8316
-15100,-4436,-5128
-14564,-4160,-6288
-14880,-4636,-6736
-14004,-4856,-5820
-13936,-3228,-4404
-14212,-1856,-3668
-13912,-1704,-3996
-14252,-1680,-4720
-13924,-808,-5408
-15552,-300,-5384
-17084,-1392,-6108
-18436,-1228,-6708
-17212,-3496,-6272
-21208,-2860,-6728
-21344,-4008,-7264
-20076,-4360,-7020
-19468,-6444,-6524
-17296,-9632,-5200
-13848,-12788,-2292
-12524,-11860,-248
-11992,-9040,-664
-10184,-4964,-1712
-8524,-7148,-1200
-7016,-144,-2980
-6172,2004,-2588
-8128,3232,-4844
-9512,4164,-4492
-12572,4388,-5728
-12816,4152,-4376
-14096,280,-5212
-13716,-3816,-4616
-13332,-7440,-4116
-12936,-7736,-3960
-11952,-9784,-4496
-15660,-13884,-2872
-17132,-32768,-1724
-18688,-32768,5624
-21384,-32768,3256
-1804,5748,9700
-16776,-2924,-2428
-21672,-1644,-13604
-22772,-10868,-9660
-17508,-10104,-6500
-15268,-2272,-3460
-18124,-1036,-3448
-17160,-2712,-5548
-16120,-4668,-5944
-16028,-5580,-5748
-17356,-3996,-5876
-16416,-2988,-5980
-16836,-404,-9612
-16840,-2460,-4288
-15612,820,-5260
-15996,584,-3016
-14368,-640,-1420
-15384,-1700,-856
-15408,-2004,-2172
-16748,-1364,-4756
-16256,-4336,-7132
-17920,-3660,-8804
-20148,120,-11224
-21544,368,-12248
-20424,-1672,-10724
-18812,-3184,-8892
-13728,-5576,-6172
-2548,11796,-4976
3652,23024,-5668
1368,28592,-6568
-9264,21780,-2956
-24524,1524,-3224
-31952,-18468,-2904
-32768,-32768,-5532
-32768,-32768,19064
-1624,20852,12168
-13308,6700,-22160
-20172,-3164,-13960
-14552,-10280,-15868
-12532,-16112,-5956
-13488,-6488,-1460
-16304,1920,-216
-18152,-1748,-516
-17132,-2920,-3844
-16088,-232,-5768
-15424,-532,-3532
-16260,-1740,-1932
-16136,3292,-3224
-16848,1920,-3532
-16240,-412,-2956
-15656,-6116,-4328
-11168,-8564,-3852
-15364,-6776,-4508
-15532,-7068,-3520
-17492,-6864,-3784
-15888,-7732,-4040
-15564,-7696,-3460
-15716,-8708,-2948
-14340,-9144,-2004
-12156,-1216,-3400
-9704,6176,-3824
-8692,7304,-3936
-8728,5752,-4224
-10860,1804,-4160
-12228,-1340,-5236
-13008,-632,-4520
-16336,-2312,-5536
-16604,-9296,-3108
-20768,-32768,2144
-13744,-21068,6676
-5504,-20248,316
-8804,-32768,572
-17164,-23036,-3792
-6804,7596,-5636
-16164,-2108,-20392
-22576,-6320,-11636
-22272,-2480,-3404
-19112,24,2632
-20584,1400,2636
-19444,-2048,-2776
-17516,-6104,-6168
-17612,-5632,-5948
-17568,-4272,-5512
-17824,-3620,-6192
-17584,-72,-6860
-16516,-3112,-6344
-14540,-2832,-6716
-14176,-3392,-4704
-13568,-848,-4488
-16212,1272,-5056
-17728,2156,-4632
-18032,3100,-3220
-17704,3580,-2012
-22508,2988,-3652
-23464,2508,-6808
-22832,-244,-9212
-21232,-7248,-8416
-14184,-8396,-11860
-6816,9500,-9488
-3068,18020,-9780
-1300,21428,-9248
-5520,19576,-9036
-10868,12984,-8416
-16176,8408,-7504
-22184,-1168,-5440
-27180,-20904,-1848
-26080,-32768,2620
-19240,-32768,8732
-13348,-32768,10752
-17772,-32768,2972
10812,18268,-8416
-19328,-7436,-20984
-19444,-11260,-9296
-17360,-6692,-2512
-20056,200,1752
-19688,-1068,-1408
-18696,-3576,-232
-18228,-7544,-540
-17468,-4180,-3460
-16380,-1408,-5976
-15984,-2380,-6852
-15396,-4376,-6368
-15420,-4828,-6232
-15692,-3700,-5320
-14248,-3928,-4104
-13932,-3680,-2772
-13920,-4224,-3272
-13916,-3976,-3680
-14208,-3708,-5440
-13960,-3844,-6452
-13112,-3528,-6624
-12564,-1364,-6120
-14424,-1464,-5380
-17300,-2132,-5440
-18192,-2436,-6132
-16868,-2312,-5776
-18548,-1744,-5212
-19752,-2248,-4188
-21268,-2656,-4752
-22756,-2104,-3852
-20892,-2352,-3972
-20200,-4264,-5016
-19128,-4572,-6124
-17000,-6548,-5228
-9424,1732,-4668
-4012,11324,-4040
876,16436,-3812
3540,18072,-1520
1440,11292,936
-7708,-12420,2900
-21796,-31500,-3780
-30348,-32768,10220
-31056,-32768,2888
11444,11360,6596
-26496,-36,-16160
-18656,-8164,-12836
-20156,-4700,-9828
-16956,1672,3540
-18300,-1568,-2460
-16672,-296,-4408
-17376,-5364,-4912
-16028,-5408,-6400
-15828,-4192,-7052
-14968,-2236,-5248
-14804,-1632,-6236
-15948,-1860,-3512
-14528,-2808,-1796
-15156,-2468,-3192
-16752,-3332,-5612
-17692,-2740,-6132
-17552,-2088,-5296
-17076,-28,-5004
-20828,528,-6504
-21312,1380,-7276
-21724,1824,-8384
-20272,744,-7704
-17392,-1952,-6528
-16236,-3180,-5172
-13628,-1876,-5644
-8660,9680,-4720
-6612,14156,-4616
-4168,15892,-5604
-5224,18328,-7604
-10328,16232,-6876
-19084,12744,-7784
-20180,-4248,-8288
-18780,-22676,-9160
-17448,-32768,4168
-14036,-32768,6808
-24112,-32768,6308
5736,13836,-3580
-18900,-8516,-14880
-16664,-12276,-4284
-18576,-6868,-4008
-18248,-4700,-1264
-19440,-4836,-2300
-18052,-2060,-1376
-17144,-5152,-3128
-16644,-4468,-4896
-15576,-3204,-6392
-14968,-2384,-6336
-13424,-764,-7168
-13476,-1216,-4692
-13100,-1264,-4560
-14540,-1348,-2072
-15244,-988,-1532
-14784,-1808,-1324
-15660,-2416,-1960
-15508,-3092,-4088
-15040,-3248,-5320
-19352,-2996,-7216
-20008,-2324,-6868
-20368,-4260,-5384
-19928,-3668,-4036
-19516,-2848,-3320
-19696,-3320,-4852
-18112,-3276,-5176
-18732,-4668,-5068
-16948,-5000,-4804
-16456,-5704,-5396
-15556,-4704,-6408
-14568,-6200,-6032
-13144,-5716,-5732
-11336,-3220,-5768
-6828,2724,-4836
-2212,5696,-3028
252,10960,-2892
1688,14520,-1404
1732,4808,80
-6104,-7772,1460
-20524,-28692,-5212
-22028,-32768,6740
-21916,-32768,9232
-21052,-32768,1020
4500,11648,8592
-12756,-12444,-6060
-23660,1272,-21516
-32448,-2796,-14956
-22320,-1868,-2012
-15540,-24,-2100
-16484,2260,1124
-16012,3996,-3904
-15716,-1404,-6920
-14820,-2864,-6036
-15764,-2868,-5676
-15368,-2100,-7116
-15564,-2688,-7080
-15400,-1980,-6324
-16048,-1168,-6240
-17060,-732,-3948
-18196,-2200,-3236
-20768,148,-2972
-19120,-424,-4448
-19176,1388,-4196
-20924,168,-6092
-20940,-4016,-6652
-20796,-4712,-6368
-18520,-2000,-5824
-17644,-4156,-4520
-14152,-7308,-3276
-11404,604,-5296
-5224,12212,-5164
-5348,16680,-6960
-2988,20616,-8096
-7288,20448,-8012
-12728,14336,-7460
-20348,8768,-7380
-24744,-5376,-11884
-24100,-32768,-2544
-20836,-32768,5200
-22120,-32768,7600
6660,30296,5864
-17088,-4732,-17288
-20564,-9020,-9612
-15880,-7648,-6172
-16204,-7016,-2904
-17420,-5524,-1632
-18004,-1676,936
-19048,-4864,276
-16416,-5944,-3296
-15848,-4264,-6808
-14376,-4380,-5752
-13928,-4004,-4796
-13380,-1616,-3472
-13776,-1336,-2692
-15176,-2756,-2156
-14672,-540,-3920
-17652,-364,-4284
-17504,344,-4696
-17560,-1576,-3272
-19696,-2976,-3996
-20040,-2336,-4832
-18752,-4340,-5008
-18228,-8044,-4432
-16588,-7836,-6044
-13068,36,-6504
-9440,7464,-5968
-6992,13032,-7472
-4400,15540,-6648
-4900,15616,-6008
-8468,15256,-4440
-13500,11472,-6828
-17480,-5964,-4424
-19812,-27188,-2876
-23332,-32768,12196
-20236,-32768,13472
-20804,23556,5728
-2444,5764,-22152
-32768,-976,-3128
-13980,-12440,-6388
-15404,-7616,188
-18124,-6296,-768
-16492,-3484,-5056
-16220,-3644,-3328
-15684,-6256,-4768
-14952,-3592,-5692
-15368,-2092,-6648
-14600,-2772,-7060
-14556,-2044,-5560
-14820,-976,-5372
-14964,-1968,-4372
-16044,-1384,-4188
-15732,-1216,-4192
-15972,-1448,-2928
-16232,-2008,-2376
-16520,-2156,-2448
-17720,-1716,-3452
-19304,-2060,-4516
-20688,-2232,-5232
-18820,-1676,-5348
-20704,168,-6580
-22416,196,-5424
-21896,-516,-4336
-21428,-1888,-3428
-19912,-3476,-2948
-16612,-6864,-2344
-14096,-8060,-3788
-9796,-7936,-4216
-5772,1028,-4968
-1764,8144,-6936
3036,15676,-9244
2216,16780,-8712
-3396,15232,-5612
-9996,8136,-2868
-15552,4664,-7056
-24368,-5592,-9416
-25904,-20716,-5212
-26236,-32768,1656
-26376,-32768,15388
-32036,-32768,6996
4532,10280,-5444
-21288,-3720,-10496
-18724,-3516,-2644
-18952,-4872,-4012
-14280,-6896,-4060
-15468,-4372,-2320
-17264,264,-2260
-15372,-704,-3948
-15880,-3332,-4412
-14680,-3108,-3672
-15192,-2096,-4420
-14988,-2724,-4176
-15372,-3688,-3908
-15516,-2736,-5080
-15412,-3772,-5596
-16428,-5260,-4860
-15116,-3060,-4764
-15852,-2152,-4280
-16292,-1624,-4524
-15996,-1656,-4376
-15260,-224,-5272
-16272,-256,-6232
-15876,1924,-8188
-16456,2848,-9796
-16064,3864,-9760
-14556,2992,-7468
-19208,1316,-4452
-21264,40,-1516
-27236,1784,-1464
-24784,2264,-4824
-26904,820,-5536
-25404,-1432,-5628
-23296,-1824,-5980
-15692,-1484,-5716
